id,source,text,label,fold,pred0,pred1
c32c6dbb4,news4vip,というか女声って歌での話？それとも普通の会話とかで。[SEP]というか女声って歌での話？それとも普通の会話とかで？,0,2,6.33,-6.996
64d8b02f1,livejupiter,"どう怖いのか教えてくれますかね
てか仮に初見でも、まともに議論できる相手やないとわかるやろ
何が言いたいねんお前もこの一味かな。[SEP]どう怖いのか教えてくれますかね
てか仮に初見でも、まともに議論できる相手やないとわかるやろ
何が言いたいねんお前もこの一味かな？",0,2,7.34,-7.34
83811769d,livejupiter,"みすちー「ヒエッ…」

ガチで喰ってるっぽい発言が永夜抄であったのがシャレになら。[SEP]みすちー「ヒエッ…」

ガチで喰ってるっぽい発言が永夜抄であったのがシャレにならん",0,2,8.04,-7.223
6bf866c3f,livejupiter,"キューバ人やでね
それでコミュ症になって素行不良扱い
あんまり。[SEP]キューバ人やでね
それでコミュ症になって素行不良扱い
あんまりや",0,2,5.902,-6.75
697c7330e,livejupiter,"滝川さん関東管領なのに影うすくない…？
みんな上杉謙信いうけ。[SEP]滝川さん関東管領なのに影うすくない…？
みんな上杉謙信いうけど",0,2,6.457,-6.688
48465e1a3,news4vip,"意識の発生については未解明ですよね
脳と相関関係がある事は分かっていても
脳と因果関係がある事は証明されていませ。[SEP]意識の発生については未解明ですよね
脳と相関関係がある事は分かっていても
脳と因果関係がある事は証明されていません",0,2,5.668,-6.26
5ba4f06f5,newsplus,"もちろんだ。[SEP]
反日左翼にとって有害な思想だよな。",0,2,2.922,-3.697
b7f8a5c56,livejupiter,"日本はまずは難民と工作員こんようにブロックせな行かんから半島行く余裕ないで
また強制連行や言われたらかなわんからな
全員工作員とみなして沈めないか。[SEP]日本はまずは難民と工作員こんようにブロックせな行かんから半島行く余裕ないで
また強制連行や言われたらかなわんからな
全員工作員とみなして沈めないかん",0,2,-0.0596,0.6865
b76fd6fcc,news4vip,"興味ないけど
BLOOD+の小夜かディーヴァか
あと女性のコスプレはルックスに・・・・・。[SEP]",0,2,5.906,-6.758
3292ce646,livejupiter,"この対応の真価は転売屋自身より連中が雇った他の奴にあるんやろうな
買い占めは人海戦術使わなあかんから傭兵雇わなあかんし
何も知らん外人が使えなくなったら諦めるや。[SEP]この対応の真価は転売屋自身より連中が雇った他の奴にあるんやろうな
買い占めは人海戦術使わなあかんから傭兵雇わなあかんし
何も知らん外人が使えなくなったら諦めるやろ",0,2,4.45,-4.84
f30a4db7c,newsplus,というか一番の問題は、その自分の国さえ危うくするのが孤立主義って気付いてないことか。[SEP]というか一番の問題は、その自分の国さえ危うくするのが孤立主義って気付いてないことかな,0,2,5.043,-5.44
6a3587485,news4vip,精神障害なんてもうマイノリティじゃないんだよ。[SEP]精神障害なんてもうマイノリティじゃないんだよな,0,2,2.613,-2.215
cdd6b4a53,news4vip,"何語かも解からんわ
死ねよウンコ在日アイヌめ
殺す。[SEP]何語かも解からんわ
死ねよウンコ在日アイヌめ
殺すぞ",1,2,-4.58,5.92
31ebb598e,livejupiter,(投稿した後に中部海域の存在を思い出したンゴ……。[SEP](投稿した後に中部海域の存在を思い出したンゴ……),0,2,6.516,-6.758
d821418c2,livejupiter,ワイらでお願いしにいこ。[SEP]ワイらでお願いしにいこう,0,2,3.857,-5.37
61b6e0879,livejupiter,"いや、教科書を自分の言語に翻訳を、しかも他人にやってもらったら
留学の意味が半減せんか？って思うｗ
どっちにしろそいつ意識低いな、ジャック、そいつの為にならんからやめれ。[SEP]いや、教科書を自分の言語に翻訳を、しかも他人にやってもらったら
留学の意味が半減せんか？って思うｗ
どっちにしろそいつ意識低いな、ジャック、そいつの為にならんからやめれｗ",0,2,4.598,-3.832
040614233,news4vip,"お前にとってそれが常識だから周囲もその物差しの枠内でしか考えてないだけだろ。[SEP]
言葉が喋れても会話ができない、心があっても伝えられない、健常だけどまともな人生を送れない人間なんて腐るほどいるぞ。",0,2,2.89,-3.248
62ccb52bb,news4vip,必死に家族を食わせて他国との競争に勝つために公害に目を瞑って自然を破壊した歴史があるわけだけどこういう人間は愛国者ではないわけ。[SEP]必死に家族を食わせて他国との競争に勝つために公害に目を瞑って自然を破壊した歴史があるわけだけどこういう人間は愛国者ではないわけだ,0,2,2.367,-2.498
837331417,news4vip,"実は苗字も一緒でね。[SEP]
親近感が半端ないのよ
あの人のsfとか大好きだはワンマンアーミーゲイツとかハイトとか…
今度中世戦記物描いてくれないかな…クロムウェルとかさ",0,2,5.92,-5.926
4bc258b3a,news4vip,"ひとりマジギレがいるお(´ー`)σ
ヒントは烈火だお(´ー`)。[SEP]ひとりマジギレがいるお(´ー`)σ
ヒントは烈火だお(´ー`)σ",0,2,6.4,-6.66
1a19724ea,news4vip,"煽り抜きの質問なんだが
どこの境界線からファミレスなん？
多店舗出してたらファミレス。[SEP]煽り抜きの質問なんだが
どこの境界線からファミレスなん？
多店舗出してたらファミレス？",0,2,7.574,-8.49
fa0a94285,news4vip,"名前を名乗る必要もないし名前が分かるものを持って来る必要めないだから23時にDOOPに来ておーぷんでスレ建てた奴だとでも大声で騒いでくれ
速攻お前の前にあらわれてやるから。[SEP]",0,2,5.11,-5.863
ac3adb5d5,news4vip,しかもその先輩子持ちなんだぜ。[SEP]しかもその先輩子持ちなんだぜ…,0,2,6.19,-7.156
0ce6674e6,news4vip,"今ここでお前さんが愚痴ってるあいだにも、そいつらの時計は進み続けるぞ
お前さんの時計は止まったままだ
なにか生きる気力が湧いてくるような趣味はないのか。[SEP]今ここでお前さんが愚痴ってるあいだにも、そいつらの時計は進み続けるぞ
お前さんの時計は止まったままだ
なにか生きる気力が湧いてくるような趣味はないのか？",0,2,5.277,-6.188
02f8d9504,livejupiter,日本に生まれたって劣等感はこれから一生ついてく。[SEP]日本に生まれたって劣等感はこれから一生ついてくる,0,2,-1.288,1.992
c9e17f4d5,newsplus,え、じゃあイスラム教って幼虫からさなぎ、成虫って言う虫も絶滅させるの。[SEP]え、じゃあイスラム教って幼虫からさなぎ、成虫って言う虫も絶滅させるの？,0,2,4.883,-4.234
3fd899dcb,livejupiter,"レズビアンロボは居てもホモロボは出さなかったあたりほんま有能やった
ちゃんと全員美人や。[SEP]レズビアンロボは居てもホモロボは出さなかったあたりほんま有能やった
ちゃんと全員美人やし",0,2,4.043,-3.7
31235fe96,newsplus,"敵を攻撃するときは常に敵の退路を残すべし
敵の退路を断つのは殲滅するときだけで良。[SEP]敵を攻撃するときは常に敵の退路を残すべし
敵の退路を断つのは殲滅するときだけで良い",0,2,3.25,-4.242
f3365f12c,news4vip,"何を言ってるのかな？
お洒落なレストランにブ男友人と一緒に行って耐えられるのかね。[SEP]何を言ってるのかな？
お洒落なレストランにブ男友人と一緒に行って耐えられるのかね？",0,2,6.94,-6.99
2d29aee4b,news4vip,"じゃあ批判してる奴らは3人組でイノシシをも狩る紀州犬ねじ伏せてこいよ

できたら治療費+言い値の金額出してやるか。[SEP]じゃあ批判してる奴らは3人組でイノシシをも狩る紀州犬ねじ伏せてこいよ

できたら治療費+言い値の金額出してやるから",0,2,4.72,-4.598
f2a6561b2,news4vip,"(´▽`)

誰かなヤンゴンとか、ほのぼのの人かな。[SEP](´▽`)

誰かなヤンゴンとか、ほのぼのの人かな？",0,2,6.75,-6.848
2ac31ebc0,livejupiter,"ていうか新庄で一番大変なの緑やろ
積極打法、積極守備、積極走塁、強振多用だ。[SEP]ていうか新庄で一番大変なの緑やろ
積極打法、積極守備、積極走塁、強振多用だし",0,2,6.484,-7.582
96c1e632a,livejupiter,"あ、近縁の奴に、なのね
ほえー詳しく説明してもらえるのは聞いてて楽しい。[SEP]あ、近縁の奴に、なのね
ほえー詳しく説明してもらえるのは聞いてて楽しいな",0,2,7.23,-7.41
d8dc79ac0,news4vip,"店員か、客か、立場による

あとその表現で理解できるやつ少なそ。[SEP]店員か、客か、立場による

あとその表現で理解できるやつ少なそう",0,2,6.543,-7.37
ea16bbda5,newsplus,"遅すぎ
子供を馬鹿にしてる馬鹿の発言
責任感が育たないのはお前さんみたいな考えの親のせいだ。[SEP]遅すぎ
子供を馬鹿にしてる馬鹿の発言
責任感が育たないのはお前さんみたいな考えの親のせいだよ",0,2,5.402,-5.836
6c1c7c713,livejupiter,"それはもちろんあかんと思う
でも、人間がやる以上どうしてもミスが起こりうる、そのことに対する批判があったからそれは違うとワイは思うん。[SEP]それはもちろんあかんと思う
でも、人間がやる以上どうしてもミスが起こりうる、そのことに対する批判があったからそれは違うとワイは思うんや",0,2,7.918,-8.61
641cea4e8,news4vip,ゲス不倫…。[SEP]ゲス不倫…？,0,2,4.695,-5.707
7a08199be,newsplus,"次からは韓国は慰安婦像と一緒に鳩山土下座像を建てそうだな
ローマ法王の像の例もあるし
他国の権威保持者が自分たちにひざまずく姿がたまらなく嬉しいのだろ。[SEP]次からは韓国は慰安婦像と一緒に鳩山土下座像を建てそうだな
ローマ法王の像の例もあるし
他国の権威保持者が自分たちにひざまずく姿がたまらなく嬉しいのだろう",0,2,2.701,-1.566
4305931f0,newsplus,どの調査でも日本のホワイトカラーの労働生産性の低さは出てくるけどな。[SEP],0,2,5.316,-6.242
85d403d37,newsplus,"しかも数十発～数百発同時発射だからな。[SEP]
PAC3じゃ絶対に対応できない。

一応偵察衛星で敵の動きを監視できるから、全く準備なしということはないと思うけど。",0,2,5.984,-7.23
1484b35c7,news4vip,"今は数学や物理で逆にしようとしてんだけどね

対数←対数という言葉と意味を教えるくらいなら、最初からログと教えろ。[SEP]今は数学や物理で逆にしようとしてんだけどね

対数←対数という言葉と意味を教えるくらいなら、最初からログと教えろよ",0,2,7.113,-7.07
78b95ad11,newsplus,"次は自分も鳥類飼おうかと思ってる
フクロウ可愛いなと思ってるんだけど肉食なんだよね。[SEP]次は自分も鳥類飼おうかと思ってる
フクロウ可愛いなと思ってるんだけど肉食なんだよね…",0,2,6.332,-6.758
664da58a4,newsplus,"それは今度は「差別って何?」という新たな質問を招く。[SEP]
結局人権に関する用語は極度に定義があいまいなのが要点なわけだよ。
定義があいまいな用語に、人権団体がその時々の都合に応じて
勝手に定義を変えてしまい、そして金もうけに使っているのさ。",0,2,4.53,-4.973
d770d01a2,news4vip,"宇宙に流れているんだよ
君の大好きなwikipediaのミンコフスキー空間でもみてなさ。[SEP]宇宙に流れているんだよ
君の大好きなwikipediaのミンコフスキー空間でもみてなさい",0,2,5.168,-4.832
4fbb7f1fb,news4vip,"嘘つくなハゲ！
spmode(docomo)はいまだ規制されてるわ！！

チョン御用達のソフバンは解除されてるけどな…在日fox様様や。[SEP]嘘つくなハゲ！
spmode(docomo)はいまだ規制されてるわ！！

チョン御用達のソフバンは解除されてるけどな…在日fox様様やな",0,2,4.46,-3.873
71ac23c03,livejupiter,"ペースメーカーとかもあるしな
心臓が肥大して心室選手が受け止められなくなったらその時が引退や。[SEP]ペースメーカーとかもあるしな
心臓が肥大して心室選手が受け止められなくなったらその時が引退やな",0,2,6.758,-7.49
0324b76c8,livejupiter,(*^◯^*)服を着るんだ！！！！！。[SEP](*^◯^*)服を着るんだ！！！！！！,0,2,4.727,-4.938
1b34d1168,newsplus,"重要なのは選管の聖域を破壊することにある
警察も自衛隊も信用できないとか言い出せばきりがな。[SEP]重要なのは選管の聖域を破壊することにある
警察も自衛隊も信用できないとか言い出せばきりがない",0,2,6.273,-6.094
e25011116,newsplus,"チョンとかグックといってるわけでもなし
アフリカ人、欧州人と変わらん呼称じゃないかｗｗｗ
その「配慮」とやらをしないことで発狂するなら異常性が浮き彫りになっていいことじゃないかね。[SEP]チョンとかグックといってるわけでもなし
アフリカ人、欧州人と変わらん呼称じゃないかｗｗｗ
その「配慮」とやらをしないことで発狂するなら異常性が浮き彫りになっていいことじゃないかねｗ",0,2,2.93,-1.5625
7b815785a,livejupiter,"公明は一番嫌いなのでAUTO

ワイみたいな底辺労働者に優しい政策の党ないかし。[SEP]公明は一番嫌いなのでAUTO

ワイみたいな底辺労働者に優しい政策の党ないかしら",0,2,6.707,-8.17
c6e48be1f,news4vip,結局周りに相談しても「つまらないから」「そういうところが馬鹿なんだよ」のような感情論でしか片付かないアホばっか。[SEP]結局周りに相談しても「つまらないから」「そういうところが馬鹿なんだよ」のような感情論でしか片付かないアホばっかり,0,2,4.69,-5.504
480a0cfa0,news4vip,"それは俺だすまないほっぽり出すつもりはないので許して

リタはロリだから言葉がおかしくても許されるか。[SEP]それは俺だすまないほっぽり出すつもりはないので許して

リタはロリだから言葉がおかしくても許されるかも",0,2,6.2,-6.6
698710fa0,livejupiter,それは多分、改正派も他国の戦闘に進んで行って欲しいって人は少ないんちゃうか。[SEP]それは多分、改正派も他国の戦闘に進んで行って欲しいって人は少ないんちゃうかな,0,2,5.9,-6.926
d3c21c065,news4vip,残念ながら兵糧攻めされても生きる目的を持たないニートには効かんよ。[SEP]餓死は奴らにとって勝利だからな,0,2,2.916,-2.84
a2160d5b6,news4vip,"人間の中でもいろいろな奴がいるけど
俺はベッドってやつの上で寝て。[SEP]人間の中でもいろいろな奴がいるけど
俺はベッドってやつの上で寝てる",0,2,5.234,-5.52
fdb4f940a,livejupiter,"これからハイペナ始めようと思ってた者やが話題がなんかもう末期やんけ
大丈夫か。[SEP]これからハイペナ始めようと思ってた者やが話題がなんかもう末期やんけ
大丈夫か？",0,2,7.277,-7.41
20fadc16b,newsplus,関税ではなくて戸別保障じゃあかんの。[SEP]関税ではなくて戸別保障じゃあかんの？,0,2,7.637,-8.836
1a03fe64f,newsplus,"平成28年04月21日23時24分気象庁発表
21日23時20分頃地震がありました。[SEP]
震源地は四国沖（北緯33.5度、東経134.3度）で、
震源の深さは約40km、地震の規模（マグニチュード）は4.3と推定されます。",0,2,1.761,-3.23
b7c335cb0,news4vip,日本語が理解できないならてめぇは朝鮮人だわゴキ馬。[SEP]日本語が理解できないならてめぇは朝鮮人だわゴキ馬鹿,1,2,-4.72,4.83
1f0e89acc,newsplus,"投票日前になっても
どこに入れるかまだ決めてないって連中。[SEP]",0,2,5.543,-6.598
a9c1cb842,news4vip,職場、専門学校、友達の友達、全員シャイだっ。[SEP]職場、専門学校、友達の友達、全員シャイだった,0,2,5.168,-6.6
d40d72e23,news4vip,"お前みたく自分がたまたま出来たことを
立派なことだと思って人を見下す趣味はないか。[SEP]お前みたく自分がたまたま出来たことを
立派なことだと思って人を見下す趣味はないから",0,2,4.5,-4.98
a8e03b923,newsplus,地球お母さんからドッカンドッカン産声をあげながら島が出来ました。[SEP],0,2,3.812,-4.363
f9491131f,newsplus,"田中龍作っていうのは
信用できるのかね？
大手マスコミよりもリークが
速い個人ジャーナリストって・・。[SEP]田中龍作っていうのは
信用できるのかね？
大手マスコミよりもリークが
速い個人ジャーナリストって・・・",0,2,6.918,-7.62
365df3274,news4vip,わざと女の人に身体くっつける男はいるよな。[SEP],0,2,3.656,-5.27
ceb4b9475,newsplus,航空雑誌にスクランブル用には使わないことに決めたと書いてあっ。[SEP]航空雑誌にスクランブル用には使わないことに決めたと書いてあった,0,2,5.992,-6.613
819d7305f,news4vip,誰かーーーーーーーー！！！！！！！サイバー攻撃とかわけわからんーーーーーーーー。[SEP]誰かーーーーーーーー！！！！！！！サイバー攻撃とかわけわからんーーーーーーーーー,0,2,3.973,-4.883
d5bb77b77,livejupiter,"お前らが何言おうと移民法が可決したんやから中国人に限らず外国人はわんさかくるんや
ワイらが適応さな(アカン。[SEP]お前らが何言おうと移民法が可決したんやから中国人に限らず外国人はわんさかくるんや
ワイらが適応さな(アカン)",0,2,3.822,-2.72
d87a119bf,news4vip,"ああＡＩによる自動取引か・・・

スパコンのはちと用途違うような・・・
てか電気代でせっかくの利益も吹っ飛ぶ。[SEP]ああＡＩによる自動取引か・・・

スパコンのはちと用途違うような・・・
てか電気代でせっかくの利益も吹っ飛ぶぞ",0,2,6.35,-6.832
8020297ab,news4vip,"果たしてピエール瀧は必要なのかという疑問を投げかけてきてウザい
シャングリラに頼ってるかと思いきやしっかりとミニマルテクノを聴かせてきたり
ふざけてんのかマジなのかわかんなくてこいつらなめてんの。[SEP]果たしてピエール瀧は必要なのかという疑問を投げかけてきてウザい
シャングリラに頼ってるかと思いきやしっかりとミニマルテクノを聴かせてきたり
ふざけてんのかマジなのかわかんなくてこいつらなめてんの？",0,2,5.805,-4.867
653aa333d,livejupiter,"近藤ば抑えることができたとはふとかわね
なんやねん今日始まる前は対ウルフ7打数7安打とか。[SEP]近藤ば抑えることができたとはふとかわね
なんやねん今日始まる前は対ウルフ7打数7安打とか♥",0,2,7.824,-7.75
7bc7a7a71,news4vip,"証明写真撮れないやん…
最悪なしでも大丈夫かな？

あと今月500円でどう生きてこ。[SEP]証明写真撮れないやん…
最悪なしでも大丈夫かな？

あと今月500円でどう生きてこう",0,2,5.453,-6.715
50a734d03,newsplus,"ざっと見た感じだと、あんまりまとめまとめと言わない方がいいんじゃないかね
まとめに載るのが目的でスレを立ててるように見えてくる。[SEP]それじゃ本末転倒じゃろ",0,2,6.65,-6.266
154b4f1f1,news4vip,"ワシが死んだら泣く人がたくさん出るだろ
だからワシは死ねんねんww
(*゜∀゜)y-~。[SEP]ワシが死んだら泣く人がたくさん出るだろ
だからワシは死ねんねんww
(*゜∀゜)y-~~",0,2,4.223,-4.434
4447959b7,news4vip,"本当にちゃんとした会話をし始めたのは最近
多分平日は毎日来店されてて、私がいると『こんばんは(ニコッ)』ってされてた

始めて話しかけて来たのは向こ。[SEP]本当にちゃんとした会話をし始めたのは最近
多分平日は毎日来店されてて、私がいると『こんばんは(ニコッ)』ってされてた

始めて話しかけて来たのは向こう",0,2,5.977,-6.367
b5d7e93c2,newsplus,"という話ならわかる
でも過去は変えられないだろ
現実的に考えてるだけで五輪大賛成なんじゃないからな
そこはわかってほしい。[SEP]という話ならわかる
でも過去は変えられないだろ
現実的に考えてるだけで五輪大賛成なんじゃないからな
そこはわかってほしいわ",0,2,8.27,-8.92
e73544b15,livejupiter,"質問なんやけど
シャドバってあまり不祥事聞かんのやけど
運営は有能なんか？大会も結構やってるみたいや。[SEP]質問なんやけど
シャドバってあまり不祥事聞かんのやけど
運営は有能なんか？大会も結構やってるみたいやし",0,2,8.33,-8.93
78e88bb53,news4vip,ニーアレプリカントやる。[SEP]ニーアレプリカントやるわ,0,2,5.87,-5.242
2d0713715,newsplus,"個人的な印象だけど、
講談社の社員って、朝日新聞の社員とちょっと似てるんだよね。[SEP]
どちらも慇懃無礼。",0,2,4.785,-5.918
0389e6b53,newsplus,"うわー、懐かしすぎてニヤニヤしたｗｗｗ
この頃のチョンコテはまだ可愛げがあった
決して近くにいてほしくないが、眺めてる分には笑えたな。[SEP]うわー、懐かしすぎてニヤニヤしたｗｗｗ
この頃のチョンコテはまだ可愛げがあった
決して近くにいてほしくないが、眺めてる分には笑えたなｗ",0,2,5.457,-5.42
80f1557f5,livejupiter,ワイ横浜のお隣住み、戸籍が横浜だった事が発覚し何故か少し寂しくな。[SEP]ワイ横浜のお隣住み、戸籍が横浜だった事が発覚し何故か少し寂しくなる,0,2,5.324,-5.887
86951bce7,news4vip,"移民を出来るだけ入れない
入れるにしても労働しない奴は即国外追。[SEP]移民を出来るだけ入れない
入れるにしても労働しない奴は即国外追放",0,2,0.992,-0.2433
714f00415,livejupiter,"草
ワイもそういうおもろいこと考えて、もうちょっと心に余裕持って運転する。[SEP]草
ワイもそういうおもろいこと考えて、もうちょっと心に余裕持って運転するわ",0,2,7.457,-7.668
240ce43f2,newsplus,そもそもデモの言いなりなったらポピュリズムもいいとこになるんだ。[SEP]そもそもデモの言いなりなったらポピュリズムもいいとこになるんだが,0,2,6.83,-6.387
27da62613,newsplus,"マジで？
今回は明日以降休みなので、明日までこれを続けるのかも。[SEP]マジで？
今回は明日以降休みなので、明日までこれを続けるのかもね",0,2,6.76,-7.055
91c67ca41,news4vip,"昔ハングルなんか女子供のものｗ使うとかアホニダ
今ハングル万歳！漢字捨てるニダ！
わけわからん。[SEP]昔ハングルなんか女子供のものｗ使うとかアホニダ
今ハングル万歳！漢字捨てるニダ！
わけわからん…",0,2,1.962,-2.549
e38f85200,newsplus,"当時は貧乏じゃなかったはずだけどお年玉は全部巻き上げられたし、一円も自分で使ったこと無かったなあ
お小遣いも貰ってなかったし、まあ子供なんてどうでも良い親だったんだろう。[SEP]当時は貧乏じゃなかったはずだけどお年玉は全部巻き上げられたし、一円も自分で使ったこと無かったなあ
お小遣いも貰ってなかったし、まあ子供なんてどうでも良い親だったんだろうな",0,2,5.76,-5.715
be8900ddf,newsplus,"よほど和田議員の質疑のなかに報道したくないことがあったのかな
見直してみる。[SEP]よほど和田議員の質疑のなかに報道したくないことがあったのかな
見直してみるわ",0,2,7.316,-7.594
a42123675,news4vip,撤退した在韓米軍は日本に来るわけだし減ってないんだがどこ情報。[SEP]撤退した在韓米軍は日本に来るわけだし減ってないんだがどこ情報？,0,2,6.324,-6.258
700d5d176,news4vip,"固い殻や皮に包まれた食用の果実や種子の総称
みたいな事言われてるし、剥いて中身食うものはナッツだ！みたいな乱暴さはあるけどね。[SEP]固い殻や皮に包まれた食用の果実や種子の総称
みたいな事言われてるし、剥いて中身食うものはナッツだ！みたいな乱暴さはあるけどねw",0,2,6.49,-7.035
bd161b95b,news4vip,バブルス、ブロッサム、バターカッ。[SEP]バブルス、ブロッサム、バターカップ,0,2,5.977,-6.465
fd4721740,newsplus,「護身用に銃所持してなかったホモ野郎どもが悪い」って言うんじゃない。[SEP]「護身用に銃所持してなかったホモ野郎どもが悪い」って言うんじゃない？,0,2,5.227,-4.844
3d7cf7953,newsplus,"必ずしもすべての形質が必要か不必要かだけで決まるとは限らないんでは
尾てい骨みたいに不必要でも発達の過程で現れてくるものもあるわけだ。[SEP]必ずしもすべての形質が必要か不必要かだけで決まるとは限らないんでは
尾てい骨みたいに不必要でも発達の過程で現れてくるものもあるわけだし",0,2,4.61,-5.305
ccdb2e00d,newsplus,"反論には反発もあるだろうけど、見解を示したのはいいことだね
それを踏まえて、法令違反でないと言い切れるのか？と問い質したいけど
新聞よりも電波のほうが縛りが緩いんだっけ。[SEP]反論には反発もあるだろうけど、見解を示したのはいいことだね
それを踏まえて、法令違反でないと言い切れるのか？と問い質したいけど
新聞よりも電波のほうが縛りが緩いんだっけ？",0,2,5.89,-5.94
b474cee5f,news4vip,"まだCB750の所残ってんのかな？
最近はNC750に替わってってるはず。[SEP]",0,2,5.848,-7.55
654bc9240,newsplus,"えぇ、募集とか有るんやぁ。[SEP]知らずに始めようとするとこだった・・・

ありがとう、明日やってみる。",0,2,5.2,-6.336
614704318,news4vip,"なぜ日本の偏向報道テレビには開戦を主張する論客を出さないのか
今こそ世論の喚起が重要だというのに
これでは座して死を待つのみである救国の為の言論を流すの。[SEP]なぜ日本の偏向報道テレビには開戦を主張する論客を出さないのか
今こそ世論の喚起が重要だというのに
これでは座して死を待つのみである救国の為の言論を流すのだ",0,2,2.3,-1.935
575306458,newsplus,"うやがわ、はし、くしろ、しもこう…。[SEP]
後、「周布」＝「すふ」っていうのも有ったなあw。",0,2,5.156,-6.094
33a8a836f,livejupiter,"そういう義務があるのか知らんけど日本が作ると悲劇の物語にしかならんよな
ドイツのUボートもそういう意味で酷かっ。[SEP]そういう義務があるのか知らんけど日本が作ると悲劇の物語にしかならんよな
ドイツのUボートもそういう意味で酷かった",0,2,5.67,-6.047
792367444,news4vip,"断食させたら普通
吐いたら汚れるし

そんなんいいからちっぱいの話でもしよう。[SEP]断食させたら普通
吐いたら汚れるし

そんなんいいからちっぱいの話でもしようぜ",0,2,5.527,-5.574
a211137a1,news4vip,"精神病は甘え
精神疾患に罹患した人間は、大抵がまともな人生のレールから外れる
これって社会が精神病は相手にしないってことだ。[SEP]精神病は甘え
精神疾患に罹患した人間は、大抵がまともな人生のレールから外れる
これって社会が精神病は相手にしないってことだよ",1,2,3.365,-3.56
1ed7d80d5,news4vip,"どうしたいのよ？
やり直したいの？払いたくないの？殴りたいの？
示談の内容は金と接触禁止のかわりにバラさないこと。[SEP]どうしたいのよ？
やり直したいの？払いたくないの？殴りたいの？
示談の内容は金と接触禁止のかわりにバラさないこと？",0,2,6.004,-6.418
cc5b7498b,news4vip,人工知能の完成は、人工知能が人工知能を作れるようになったらと言われて。[SEP]人工知能の完成は、人工知能が人工知能を作れるようになったらと言われてる,0,2,5.977,-6.46
d0ae4ab8e,news4vip,"いやいや、公明党の政策はブレてないぞ。[SEP]

ブレッブレッなのはむしろ故民進だよ",0,2,6.38,-6.383
3b69c14aa,livejupiter,"如月先生やろ？
何回か自演バレてるしbyあたりのくささがマジでそれっぽい。[SEP]如月先生やろ？
何回か自演バレてるしbyあたりのくささがマジでそれっぽいわ",0,2,8.89,-8.8
49a335cc6,news4vip,"はいはいお前の中では在日でもいいよ
いいよそれで
永遠に一人でわめいて。[SEP]はいはいお前の中では在日でもいいよ
いいよそれで
永遠に一人でわめいてろ",0,2,1.115,-0.1627
