id,source,text,label,fold,pred0,pred1
72c85776d,newsplus,"大日本帝国憲法は典型的な欠陥憲法なわけで
統帥権問題を利用して軍部が実権を握り、軍国体制に突っ走ったのは有名な話
議会の権限が弱すぎたり、首相人事への介入が可能だったり、あれを民主主義というのは無理があ。[SEP]大日本帝国憲法は典型的な欠陥憲法なわけで
統帥権問題を利用して軍部が実権を握り、軍国体制に突っ走ったのは有名な話
議会の権限が弱すぎたり、首相人事への介入が可能だったり、あれを民主主義というのは無理がある",0,3,4.28,-2.793
e56b5e8d1,livejupiter,熊谷住まいなら熊谷レイクタウンには「何回か」やなくてもっと頻繁に行くんやないか。[SEP]熊谷住まいなら熊谷レイクタウンには「何回か」やなくてもっと頻繁に行くんやないかな,0,3,5.207,-6.21
6d40e6f40,news4vip,化粧でいくらでも化けれると思うけど。[SEP]化粧でいくらでも化けれると思うけどな,0,3,6.855,-6.598
64f9e0f0d,news4vip,ロスは不法移民少ないから他の南部の州ほどではないだ。[SEP]ロスは不法移民少ないから他の南部の州ほどではないだろ,0,3,3.67,-4.113
98ea19885,newsplus,"ずっとそれでいいよ
ここまで世界レベルで治安悪くなってるんだから
一箇所に集まるイベントなんかどんどん減らして
観客なし中継のみでもいいくらい。[SEP]ずっとそれでいいよ
ここまで世界レベルで治安悪くなってるんだから
一箇所に集まるイベントなんかどんどん減らして
観客なし中継のみでもいいくらいだ",0,3,6.027,-5.81
1da10ff19,newsplus,"海兵さんはスカートじゃないだろ。[SEP]
スコットランドの海兵さんは知らんけど。",0,3,3.617,-4.273
6e3e7a7d3,news4vip,なんか軍駐留させてたら勝手に戦争はじまって米英が敵支援するから終わらなくなっ。[SEP]なんか軍駐留させてたら勝手に戦争はじまって米英が敵支援するから終わらなくなった,0,3,5.188,-6.145
c555230bf,newsplus,"民主党時代と今の下朝鮮の惨状を見ると、
北朝鮮が黒幕で破壊工作をしてるということ。[SEP]民主党時代と今の下朝鮮の惨状を見ると、
北朝鮮が黒幕で破壊工作をしてるということ？",0,3,5.4,-6.27
9697984e1,newsplus,"子ども達の修学旅行先が
硫黄島になったらいいのにね。[SEP]",0,3,5.42,-6.23
8ee7f46df,news4vip,男だけど逆ナン。[SEP]男だけど逆ナン？,0,3,3.69,-4.027
2e44341e9,news4vip,"うわっ出たぞ
敬語使うタイプの差別主義者だ
みんな逃げろ
気持ちの悪い敬語を使われる。[SEP]うわっ出たぞ
敬語使うタイプの差別主義者だ
みんな逃げろ
気持ちの悪い敬語を使われるぞ",0,3,3.004,-3.617
6569eb5c4,newsplus,確か台湾って有事の際は三峡ダム破壊して中国を道ずれにする作戦なんだったっ。[SEP]確か台湾って有事の際は三峡ダム破壊して中国を道ずれにする作戦なんだったっけ,0,3,4.664,-5.414
6d0b7d141,newsplus,"中世は独立国だった歴史があるから・・・。[SEP]
どこの国が承認するのかと思うけど。",0,3,5.86,-5.637
c4dcaa9a7,news4vip,都市伝説の本に書いてあったごん=^•ω•^=。[SEP]都市伝説の本に書いてあったごん=^•ω•^=∫,0,3,5.63,-6.22
9ed4cc6ca,news4vip,そんだけ手に入るなら真面目に命かけるレベルww。[SEP]そんだけ手に入るなら真面目に命かけるレベルwww,0,3,5.508,-5.426
999ac840f,news4vip,"名古屋民は価格と質のバランスが+でないと買わない(´・ω・`)
かなりシビ。[SEP]名古屋民は価格と質のバランスが+でないと買わない(´・ω・`)
かなりシビア",0,3,4.03,-3.725
c068af6a8,livejupiter,"デメリット有りすぎやんけ
崩壊したチョン半島から日本に汚れた血がやって来るんや。[SEP]デメリット有りすぎやんけ
崩壊したチョン半島から日本に汚れた血がやって来るんやで",1,3,-2.355,3.635
e4a9f1a3a,livejupiter,今年ってやっぱ優勝候補トウインなんか。[SEP]今年ってやっぱ優勝候補トウインなんか？,0,3,5.04,-5.453
52ed04ab2,news4vip,"ここから怒濤のPUBG上げが始まるんじゃねえだろうな…
某天イケみたいに。[SEP]ここから怒濤のPUBG上げが始まるんじゃねえだろうな…
某天イケみたいに…",0,3,6.516,-7.074
89516bad1,news4vip,その優しさを少し野良猫にも分けてやっても良いのではという問いかけだ。[SEP]その優しさを少し野良猫にも分けてやっても良いのではという問いかけだよ,0,3,5.08,-6.152
eae56a1d6,news4vip,なんで夫婦別姓にする必要があるのかまったくわからな。[SEP]なんで夫婦別姓にする必要があるのかまったくわからない,0,3,3.957,-4.176
4d78176c0,news4vip,"あれマジで何が面白い？
カカカカモーンだけじゃん
雫ATゴミほどしんど。[SEP]あれマジで何が面白い？
カカカカモーンだけじゃん
雫ATゴミほどしんどい",0,3,7.39,-7.97
7b28c4717,livejupiter,"女が近くにいるとムラムラして勉強出来ない
家にいるとシコってしまって勉強出来ない
どうすれ。[SEP]女が近くにいるとムラムラして勉強出来ない
家にいるとシコってしまって勉強出来ない
どうすれば",0,3,0.1907,-1.39
77c0aa6a1,news4vip,以下つくねが飲み散らかすスレｗｗ。[SEP]以下つくねが飲み散らかすスレｗｗｗ,0,3,5.71,-6.402
2c34d358d,news4vip,"うちの行く大学誰も知り合よかいなかし寂しか
オカマばいしぼっち確。[SEP]うちの行く大学誰も知り合よかいなかし寂しか
オカマばいしぼっち確定",0,3,5.895,-6.3
8539f48ea,livejupiter,"体力的には全然へーき
新人の俺は訓練で慣れてなくて足引っ張ることの方がキツイ。[SEP]体力的には全然へーき
新人の俺は訓練で慣れてなくて足引っ張ることの方がキツイね",0,3,6.26,-6.992
77660dd68,newsplus,"11000票の半分でも有効になれば
余裕でひっくり返るものな。[SEP]",0,3,6.42,-7.0
5d49fcf3f,livejupiter,"いうて大野さんここ4試合は1点台なんやろ
調子悪きゃこんなもんや。[SEP]いうて大野さんここ4試合は1点台なんやろ
調子悪きゃこんなもんやろ",0,3,6.01,-7.51
23a60ef25,newsplus,"アメリカ人ってアホか、と思ってしまう
はじめから韓国に釘刺しときゃ良いのに、馬鹿な議員が韓国系票ほしさに
慰安婦像とか建ててチョンを調子付かせるからこんなことになる、アメリカ人って
本当にそのてのアホ多いよな。[SEP]",1,3,-3.275,3.799
ecf7ba6ab,livejupiter,勘違いしとったすまんな。[SEP]勘違いしとったすまんなｗ,0,3,5.66,-5.78
b15505714,newsplus,そんな小さな理由で政治思想変えたりするかよ。[SEP]仮にも政治屋なんだぜ。,0,3,4.67,-5.68
c4ee8a9f0,news4vip,"実際には戦わなきゃ強姦されて略奪されて殺されるだけ
日本もベトナムもイラクも米軍兵に蹂躙されてきただろ？
占領されてるのに逃げる場所なんかあるわけない
戦い一択しか残ってないのが現。[SEP]実際には戦わなきゃ強姦されて略奪されて殺されるだけ
日本もベトナムもイラクも米軍兵に蹂躙されてきただろ？
占領されてるのに逃げる場所なんかあるわけない
戦い一択しか残ってないのが現実",0,3,1.492,0.5005
6c74c0945,news4vip,本当にそうだった。[SEP]童貞の僕にはそうとしか感じられらなかった部分もある,0,3,3.416,-5.215
fd782d6d8,livejupiter,"軽とか1Lクラスの普通車に乗った後に3Lのディーゼル車に乗ると
めっちゃ結構走るって感じがす。[SEP]軽とか1Lクラスの普通車に乗った後に3Lのディーゼル車に乗ると
めっちゃ結構走るって感じがする",0,3,6.797,-7.703
4357bff68,news4vip,それも見た目で違いが分かりにくい中国人朝鮮人が7。[SEP]それも見た目で違いが分かりにくい中国人朝鮮人が7割,0,3,0.3403,-1.009
a5dcb777a,newsplus,"どうせ左翼が馬鹿騒ぎするし
海外メディア使ってネガキャンしてくるよ
特に北朝鮮左翼が
拉致問題解決のためにも左翼にエサ与えたら駄目。[SEP]どうせ左翼が馬鹿騒ぎするし
海外メディア使ってネガキャンしてくるよ
特に北朝鮮左翼が
拉致問題解決のためにも左翼にエサ与えたら駄目だ",0,3,3.709,-3.984
18d7a3039,newsplus,仲間内で話し合って全員行くのかと思ってたけど、まさかの離。[SEP]仲間内で話し合って全員行くのかと思ってたけど、まさかの離党,0,3,6.312,-6.727
cfee65794,news4vip,"韓国人とナマで話してみ
しっかりした子多。[SEP]韓国人とナマで話してみ
しっかりした子多い",0,3,1.78,-1.559
d88904509,newsplus,もう人生が反日になってるゴミが多いだろうし。[SEP]もう人生が反日になってるゴミが多いだろうしな,0,3,3.426,-3.16
8330c0d1e,news4vip,"甘いよ第二第三の在日に成るよ
アメリカでさえアジア移民の増加で手を焼いているのに
オーストリアでも白人達は先住民族より
東南アジアや韓国の移民に手を焼いてるの。[SEP]甘いよ第二第三の在日に成るよ
アメリカでさえアジア移民の増加で手を焼いているのに
オーストリアでも白人達は先住民族より
東南アジアや韓国の移民に手を焼いてるのに",0,3,-0.1692,0.7188
42d44d2bc,news4vip,"働けなくなるってよりその町に行けなくなる
他店に利用客として行こうとしただけで出禁とかも聞いたことある
ただよっぽどの事したらの話だけどな
例えばドライバーとか店員が嬢とヤった程度ならボコられるだけで終わ。[SEP]働けなくなるってよりその町に行けなくなる
他店に利用客として行こうとしただけで出禁とかも聞いたことある
ただよっぽどの事したらの話だけどな
例えばドライバーとか店員が嬢とヤった程度ならボコられるだけで終わり",0,3,5.04,-4.754
d9c1843a8,news4vip,女は好き嫌いや快不快で人や物事を判断する生き物ですから。[SEP]女は好き嫌いや快不快で人や物事を判断する生き物ですからね,1,3,-2.645,1.627
b570a5317,newsplus,"千葉のやつだな。[SEP]
ベトナム人の女の子だっけ、PTA役員が殺した。",0,3,2.422,-2.613
b73894371,livejupiter,今までは新聞で被害の結果を見るだけ。[SEP]被災の場にいるだけで大変ですね…,0,3,3.186,-4.934
d42e7c592,newsplus,"これあちらは国を上げてやってるけど
こっちは問題が発生してる事を教科書に乗せる、報道するなど自体を
「右翼的」「差別扇動」とかで足を引っ張る官僚とかいるからね
めちゃめちゃ不利なんだよ。[SEP]これあちらは国を上げてやってるけど
こっちは問題が発生してる事を教科書に乗せる、報道するなど自体を
「右翼的」「差別扇動」とかで足を引っ張る官僚とかいるからね
めちゃめちゃ不利なんだよな",0,3,5.227,-5.582
2dcfdfb79,newsplus,"ま、『願う』と『祈る』の違いも良くわかっとらん奴も多いな。[SEP]
こんなもんにクレーム付けるのは、現世利益ばかり欲する餓鬼の様な連中なんだろｗ",0,3,2.113,-2.746
7f25d6f60,news4vip,"小隊←カッコイい
中隊←かませ感すごい
大隊←結局負けそ。[SEP]小隊←カッコイい
中隊←かませ感すごい
大隊←結局負けそう",0,3,6.516,-7.086
84999dd88,news4vip,"声作れるけど！絶対声優は無理な気がする！競争率が・・・
あと稼ぎがほしい・・。[SEP]声作れるけど！絶対声優は無理な気がする！競争率が・・・
あと稼ぎがほしい・・・",0,3,5.16,-6.03
2e05d3fe4,news4vip,"はい乙
お前みたいな奴は全力で軽蔑するからな
平等に見ない奴は孤立する。[SEP]はい乙
お前みたいな奴は全力で軽蔑するからな
平等に見ない奴は孤立するぞ",0,3,5.023,-5.14
ea65c3c7c,newsplus,"いや、なくて当たり前だろう
のんきに撮影してて襲われたらどうすんの

猟友会が射殺した熊の写真とかなら報道されてる。[SEP]いや、なくて当たり前だろう
のんきに撮影してて襲われたらどうすんの

猟友会が射殺した熊の写真とかなら報道されてるよ",0,3,5.8,-7.0
9e2f59b1e,news4vip,まあ、温暖化別にして夏場に都会で熱を放出してる社会はどうにかしろって思うがな。[SEP]まあ、温暖化別にして夏場に都会で熱を放出してる社会はどうにかしろって思うがなw,0,3,4.734,-5.11
700554f51,livejupiter,"なんで当日スタメンオーダーとかの写真持ってねーんだよ
普通撮るだ。[SEP]なんで当日スタメンオーダーとかの写真持ってねーんだよ
普通撮るだろ",0,3,6.496,-7.39
d55158464,news4vip,鼻の穴を性的に見ているということなの？？？？。[SEP]鼻の穴を性的に見ているということなの？？？？？,0,3,4.062,-4.844
cd0e73b61,news4vip,少なくとも人殺しよりはマシな人格だと思ってるよこいつは血も涙もないから。[SEP]少なくとも人殺しよりはマシな人格だと思ってるよこいつは血も涙もないからな,0,3,1.643,-1.828
124cc7988,livejupiter,"最初っからエースなのはあまりおらんしなぁ
04のメビウス1は最強みたいに扱われてるけど最初敵エースと出会したときは一目散に逃げとる。[SEP]最初っからエースなのはあまりおらんしなぁ
04のメビウス1は最強みたいに扱われてるけど最初敵エースと出会したときは一目散に逃げとるし",0,3,5.11,-5.81
0889114fe,livejupiter,"韓国って第三者の国際機関が調査しろって言ってるけど、本当に瀬取とかしてたらそんなこと言わんのとちゃうんか？
それが本当にばれたらどうすんね。[SEP]韓国って第三者の国際機関が調査しろって言ってるけど、本当に瀬取とかしてたらそんなこと言わんのとちゃうんか？
それが本当にばれたらどうすんねん",0,3,5.438,-4.92
ce6812340,livejupiter,つくづく出ていかれたのが惜しまれ。[SEP]つくづく出ていかれたのが惜しまれる,0,3,5.383,-6.184
116ab3f07,newsplus,"反原発派は先に天津の心配をしたほうがいい
あそこに淡水化用の原子炉があるって話もあるぞ。[SEP]反原発派は先に天津の心配をしたほうがいい
あそこに淡水化用の原子炉があるって話もあるぞｗ",0,3,6.215,-7.105
5f82ec5a5,newsplus,"新聞記者も多少は自己分析できるようになったのかと思って記事全部読んだが、やっぱり解ってなかった。[SEP]
しかし最近のヒュンダイはややニュートラル気味に舵を切ってきたのか？
ピントはずれてるけどマスゴミ批判とは。",0,3,4.8,-5.15
9f6655ba2,livejupiter,"おすすめやで
太さと長さがちょうどよくて抱きしめてるとぐっすり眠れ。[SEP]おすすめやで
太さと長さがちょうどよくて抱きしめてるとぐっすり眠れる",0,3,6.465,-7.117
1ebceebe1,news4vip,"俺なんか中学の時もともと平均4くらいだったから
そんな成績じゃゲームなんて買ってもらえなかったわ

オール4でゲーム買ってもらえるとかヌルゲーで羨ましい。[SEP]俺なんか中学の時もともと平均4くらいだったから
そんな成績じゃゲームなんて買ってもらえなかったわ

オール4でゲーム買ってもらえるとかヌルゲーで羨ましいよ",0,3,5.625,-6.35
706bdedf4,news4vip,レイプというか強引にやってるてか好きな子も拒否はしてなかったかなわかんねえまあ止めれなかった俺はクズだ。[SEP]レイプというか強引にやってるてか好きな子も拒否はしてなかったかなわかんねえまあ止めれなかった俺はクズだな,0,3,3.188,-4.453
19e95e68d,newsplus,"まず10万人規模の集会開くなら数カ月前から告知しろよ
コミケ見習。[SEP]まず10万人規模の集会開くなら数カ月前から告知しろよ
コミケ見習え",0,3,5.137,-5.8
71ecd3570,livejupiter,"あいつら好かんわー
わらしのヘイト話すとわいが叩かれるから言わんとくけ。[SEP]あいつら好かんわー
わらしのヘイト話すとわいが叩かれるから言わんとくけど",0,3,5.37,-6.184
cd3bd0a36,news4vip,"だよな
オレが在日なら知った時点で熊にでも身を捧げて自殺してるわ

在日のクソチョンって生きてて恥ずかしくないのかね。[SEP]だよな
オレが在日なら知った時点で熊にでも身を捧げて自殺してるわ

在日のクソチョンって生きてて恥ずかしくないのかね？",1,3,-5.043,5.83
19629c815,news4vip,"IT業界の場合、経営者・役員は
現場なんて見るなって教わるらしいね。[SEP]",0,3,5.04,-6.094
b6f3c4b5a,news4vip,マットとふとんがあれば床で寝れ。[SEP]マットとふとんがあれば床で寝れる,0,3,4.855,-5.21
2d08ee715,livejupiter,"オリはクローザーか打線どちらかが安定すれば上位イケそうではあるんやがな
上位打線が冷えるまでに何とかせん。[SEP]オリはクローザーか打線どちらかが安定すれば上位イケそうではあるんやがな
上位打線が冷えるまでに何とかせんと",0,3,7.086,-7.574
7cc7bb14b,livejupiter,"それはそうやね、だから喋るのはまだしもって言った
日本の論文読める外国人多分おるんやろけど、規格外のやつら。[SEP]それはそうやね、だから喋るのはまだしもって言った
日本の論文読める外国人多分おるんやろけど、規格外のやつらや",0,3,6.26,-6.52
66611bd9a,livejupiter,才賀ってやっぱ強いの。[SEP]才賀ってやっぱ強いの？,0,3,6.273,-7.395
155911f3f,news4vip,"怪我してやめたって人は個人的にまぁまぁ上手いイメージ
プロって？大人。[SEP]怪我してやめたって人は個人的にまぁまぁ上手いイメージ
プロって？大人？",0,3,5.914,-6.6
769ce5f1a,news4vip,そうだけど、皆が子供欲しい訳じゃ無いでしょ。[SEP]子供いらないって思ってる人からすれば結婚したらわざわざ博打打つより独り身で自分の老後の資金を確実に貯めたいって人もいると思うよ。日本は結婚したら女絶対有利だからね。,0,3,1.605,-1.548
6808f3d22,news4vip,なんでしってるン。[SEP]なんでしってるンゴ,0,3,7.375,-7.945
940c9004e,newsplus,"それどころか、第二次大戦中の東部戦線では食人も頻繁起こってたそうだぞ。[SEP]
つーか、元々白人って蛮人だし。",1,3,-3.484,4.035
435bb4e27,newsplus,"これについては、台湾にも問題がある。[SEP]
台湾は、いまだに独立宣言をしてないからね。
独立した国家だと言うことを台湾自身が主張しない限り、諸外国はどうしようもない。",0,3,2.676,-3.203
e95764d06,news4vip,なんでこんなに不良が多いんですかここwww。[SEP]なんでこんなに不良が多いんですかここwwww,0,3,4.258,-5.098
a721670d8,livejupiter,"sideMも最初ユニット単位で順次デビューやったけど
結局ソロ曲も後で全員ついたで
多分これもそうなると思う。[SEP]sideMも最初ユニット単位で順次デビューやったけど
結局ソロ曲も後で全員ついたで
多分これもそうなると思うわ",0,3,7.87,-7.957
bf11b632b,news4vip,"イケメンフェイスでも良いんだよと言いたいけど
自分のIDだし自分の好きな物にすれば良いと思う。[SEP]",0,3,6.785,-7.56
a5e29c5f1,livejupiter,いや別にワイが困るわけじゃないからええけど対応大変やなぁと思って。[SEP]いや別にワイが困るわけじゃないからええけど対応大変やなぁと思ってな,0,3,6.902,-6.902
7d6919a2d,livejupiter,まあ在日韓国人は金貰ってるくせに反日だし犯罪しまくってるから嫌われてとうぜんで。[SEP]まあ在日韓国人は金貰ってるくせに反日だし犯罪しまくってるから嫌われてとうぜんです,1,3,-5.004,5.074
cc6e7a417,news4vip,"楽観ﾜﾛﾀｗ
転職する時どうするの？
リーマンショックの時は優良企業でも倒産してたよ。[SEP]",0,3,6.77,-7.06
7cb873257,news4vip,"そこでケチるなよというのも一つの感想だろう
大事なシーン削って安直なエロ入れられた時とかは努力の方向が残念すぎると批判するのも道。[SEP]そこでケチるなよというのも一つの感想だろう
大事なシーン削って安直なエロ入れられた時とかは努力の方向が残念すぎると批判するのも道理",0,3,4.73,-5.188
2a39e224d,news4vip,"どうしようもないやるせない気持ちになって悲しさから怒りになる
この怒りを発散したくなるから食器をとにかく割ったり暴れまくる
弟のiPhone事件は本当に久々だっ。[SEP]どうしようもないやるせない気持ちになって悲しさから怒りになる
この怒りを発散したくなるから食器をとにかく割ったり暴れまくる
弟のiPhone事件は本当に久々だった",0,3,5.05,-6.57
65a47fb76,newsplus,"日本の海上自衛隊は、事実上第七艦隊の一部
単体では対外的に機能しないのも特。[SEP]日本の海上自衛隊は、事実上第七艦隊の一部
単体では対外的に機能しないのも特徴",0,3,4.047,-4.355
32b7a9fd3,newsplus,"レスをたどると、これって左翼だよね
ID:4O。[SEP]レスをたどると、これって左翼だよね
ID:4OZ",0,3,6.2,-6.527
bef0c127e,newsplus,"それもそうかｗ

どうでもいいけど他地方の人が三陸に来たら「東北人はカモメの卵を食べるのか!」って思われそ。[SEP]それもそうかｗ

どうでもいいけど他地方の人が三陸に来たら「東北人はカモメの卵を食べるのか!」って思われそう",0,3,5.324,-4.973
075716f74,newsplus,今日本の軍事力で戦争は起きていないけど中国の軍事力がでかくなったら日本に攻めてくるっていう話。[SEP]今日本の軍事力で戦争は起きていないけど中国の軍事力がでかくなったら日本に攻めてくるっていう話？,0,3,6.703,-6.47
99f65bac7,news4vip,ネトゲ、ｐｃゲーしたことある。[SEP]ネトゲ、ｐｃゲーしたことある？,0,3,6.48,-6.637
