id,source,text,label,fold,pred0,pred1
706236de7,livejupiter,その三河も釣りで闇深に仕立て上げるために余計なレスされない1001に書いたと思って。[SEP]その三河も釣りで闇深に仕立て上げるために余計なレスされない1001に書いたと思ってる,0,4,6.375,-6.316
b74aa82e0,news4vip,"どうもどうも
チンハラするんすか？

でチンハラってなんすか。[SEP]どうもどうも
チンハラするんすか？

でチンハラってなんすか？",0,4,5.574,-6.203
0565a551b,newsplus,"キリスト教では、売春禁止は明文規定なんだけどね

あっ、ウリスト教だったわ。[SEP]キリスト教では、売春禁止は明文規定なんだけどね

あっ、ウリスト教だったわな",0,4,7.02,-7.72
757f63415,news4vip,"でも、実際家事は大変じゃないよね
仕事しながら家事自炊なんて独身のころにやってたから問題無いとして
そこに子育てが加わるとマジでしんどいと思ったんだ。[SEP]でも、実際家事は大変じゃないよね
仕事しながら家事自炊なんて独身のころにやってたから問題無いとして
そこに子育てが加わるとマジでしんどいと思ったんだわ",0,4,5.715,-6.547
4b6452c69,livejupiter,"日本人じゃないしいいよ別に
偽善大国日本なんて滅んだらい。[SEP]日本人じゃないしいいよ別に
偽善大国日本なんて滅んだらいい",1,4,-0.714,1.852
e1425c601,news4vip,P*oωo)普段大人しい子に多い気がす。[SEP]P*oωo)普段大人しい子に多い気がする,0,4,5.684,-6.13
2ef939559,newsplus,"どこの学校の子も気持ちのいいやつらだったなぁ(*‘ω‘*)
ところで車長が方向指示するときドライバーの肩を蹴っ飛ばすのは本当なのか？。[SEP]どこの学校の子も気持ちのいいやつらだったなぁ(*‘ω‘*)
ところで車長が方向指示するときドライバーの肩を蹴っ飛ばすのは本当なのか？ｗ",0,4,3.836,-5.27
e33f72eb1,news4vip,"話聴くのは確かに大事すぎるな
男とは全然違う

すべらない話しても意味なかった。[SEP]話聴くのは確かに大事すぎるな
男とは全然違う

すべらない話しても意味なかったわ",0,4,6.375,-6.426
9741d6e4c,livejupiter,"うん何とかしたほうがええな
あとケトルおしっこは器物損壊に当たりそうや
刑法に当たるからホテルにばれたら捕まるんちゃうか。[SEP]うん何とかしたほうがええな
あとケトルおしっこは器物損壊に当たりそうや
刑法に当たるからホテルにばれたら捕まるんちゃうか？",0,4,6.047,-6.402
cf8be713e,newsplus,"【朗報】JaneStyleで2chアドレス経由の5chスレッドが閲覧できなくなる

5ちょんをやめる絶好のチャンス到。[SEP]【朗報】JaneStyleで2chアドレス経由の5chスレッドが閲覧できなくなる

5ちょんをやめる絶好のチャンス到来",0,4,4.453,-5.477
b70674e97,newsplus,"サヨクはバカだから、これとて「向こうが頭下げればなw」って言ってる事すら
「安部は売国奴www」だもんな、幸せな頭してるわ。[SEP]サヨクはバカだから、これとて「向こうが頭下げればなw」って言ってる事すら
「安部は売国奴www」だもんな、幸せな頭してるわw",0,4,5.848,-6.035
d93bdca23,livejupiter,"鷹さん！
無理なことは言わん
同点までは押し出し四球で手を打たないか。[SEP]鷹さん！
無理なことは言わん
同点までは押し出し四球で手を打たないか？",0,4,5.727,-6.824
2ecc5b91d,newsplus,"アベってなんでカタカナなのかね？安倍を安部って書いてるパヨが一時期大量発生してたせい？w
アベ政権を許さないならまだしもアベ政治を許さないって可笑しいし、やっぱり自己紹介でキムチ臭漏れちゃってるよね～
密閉容器に入れようぜ！(断絶しよう。[SEP]アベってなんでカタカナなのかね？安倍を安部って書いてるパヨが一時期大量発生してたせい？w
アベ政権を許さないならまだしもアベ政治を許さないって可笑しいし、やっぱり自己紹介でキムチ臭漏れちゃってるよね～
密閉容器に入れようぜ！(断絶しよう)",0,4,3.25,-3.758
280ed9f64,livejupiter,ふたりノーネームがおるからどっちが猫にゃんかわからないンゴね。[SEP]ふたりノーネームがおるからどっちが猫にゃんかわからないンゴねえ,0,4,5.273,-5.598
9052d7501,livejupiter,"上半身が柔らかくて、下半身がクソ頑丈なイメージ
てか渡辺俊介はアンダーの中でも異色らしいや。[SEP]上半身が柔らかくて、下半身がクソ頑丈なイメージ
てか渡辺俊介はアンダーの中でも異色らしいやん",0,4,6.77,-7.6
15f00a674,news4vip,"どういう主人公が好きよ？
俺はこういうサバイバル系では結構チートで熱血漢のが好きなんだけ。[SEP]どういう主人公が好きよ？
俺はこういうサバイバル系では結構チートで熱血漢のが好きなんだけど",0,4,6.277,-6.65
a1a0a4950,news4vip,"ほーん、結局広告塔ってわけか

まぁ結局一般のそれとの差別化のために固有の名称は必要でしょ。[SEP]
モータースポーツやってるドライバーと土曜の夜に峠や首都高走ってる連中を同じ名称では呼ばないじゃん？それと同じじゃないの？",0,4,5.25,-5.812
034e4ad1e,newsplus,"新聞で見かけたことがない
爆破予告ならちらっとでも出ると思うけ。[SEP]新聞で見かけたことがない
爆破予告ならちらっとでも出ると思うけど",0,4,6.168,-7.14
b42a26b78,news4vip,ステータスどうのこうのではなく、所帯持ちだと頑張りの次元が違う気がする周りと見てる。[SEP]ステータスどうのこうのではなく、所帯持ちだと頑張りの次元が違う気がする周りと見てると,0,4,6.656,-6.676
bb5904826,livejupiter,エロければフェミだろうとヴィーガンだろうと構わんで♥。[SEP]エロければフェミだろうとヴィーガンだろうと構わんで♥️,0,4,3.664,-3.754
ea1405c64,livejupiter,"先に菜食押し付けて来たのあっちやろ
集団でいきなり殴られたから火炎放射器で応戦してるだけや。[SEP]先に菜食押し付けて来たのあっちやろ
集団でいきなり殴られたから火炎放射器で応戦してるだけやで",0,4,6.023,-5.96
a120b7271,newsplus,"版権はナムコが持ってるのかな？
アレが持ってたら無理だろうけど。[SEP]版権はナムコが持ってるのかな？
アレが持ってたら無理だろうけど…",0,4,6.234,-6.867
32d08219a,news4vip,"お前らの世論も9割以上退任すべきだっただろ
人のせいにすんなボケ俺は新橋の世論調査でちゃんと
続投させるべきって答えた。[SEP]お前らの世論も9割以上退任すべきだっただろ
人のせいにすんなボケ俺は新橋の世論調査でちゃんと
続投させるべきって答えたぞ",0,4,6.836,-6.254
625cd8b15,livejupiter,罪は許されるべ。[SEP]罪は許されるべき,0,4,2.408,-4.137
617af39fb,news4vip,打点王で左のリドラ処理してもらったおかげで安全にヨコカンできまし。[SEP]打点王で左のリドラ処理してもらったおかげで安全にヨコカンできました,0,4,5.953,-6.19
a16338739,newsplus,"ヒラリーなら安定だが、トランプは”未知数”だからな。[SEP]
本来は共和党の候補が大統領に当選したら、上がるのが普通なんだが、
経済は安定を好むし…。",0,4,5.246,-5.062
456905ff9,newsplus,"パヨクのまとめが気持ち悪くて人気ないだけなのに
妄想だけは一人前だな
それともパヨクちゃんって平行世界の住人なん。[SEP]パヨクのまとめが気持ち悪くて人気ないだけなのに
妄想だけは一人前だな
それともパヨクちゃんって平行世界の住人なん？",0,4,6.055,-5.965
b599887df,news4vip,"リアルでニャンコ先生柄のネコ様中々見ないですね

しぃちゃん気持ちよさそうだぁ。[SEP]リアルでニャンコ先生柄のネコ様中々見ないですね

しぃちゃん気持ちよさそうだぁ～",0,4,5.973,-6.656
ab8b9a59e,livejupiter,"乾いた土に命が芽生え
ニッコリワイが死ぬン。[SEP]乾いた土に命が芽生え
ニッコリワイが死ぬンゴ",0,4,5.98,-5.902
50392bb30,news4vip,「あああああああああああああああああああああああああああああああ！！！！！！！！！！！（ﾌﾞﾘﾌﾞﾘﾌﾞﾘﾌﾞﾘｭﾘｭﾘｭﾘｭﾘｭﾘｭ！！！！！！ﾌﾞﾂﾁﾁﾌﾞﾌﾞﾌﾞﾁﾁﾁﾁﾌﾞﾘﾘｲﾘﾌﾞﾌﾞﾌﾞﾌﾞｩｩｩｩｯｯｯ！！！！！！！）。[SEP]「あああああああああああああああああああああああああああああああ！！！！！！！！！！！（ﾌﾞﾘﾌﾞﾘﾌﾞﾘﾌﾞﾘｭﾘｭﾘｭﾘｭﾘｭﾘｭ！！！！！！ﾌﾞﾂﾁﾁﾌﾞﾌﾞﾌﾞﾁﾁﾁﾁﾌﾞﾘﾘｲﾘﾌﾞﾌﾞﾌﾞﾌﾞｩｩｩｩｯｯｯ！！！！！！！）」,0,4,3.5,-3.693
9721e669f,newsplus,"あさか由香か
ツイッターには中止の件については書いてないけど
川崎のデモについては色々行動してたみたいだな
今度の参議院選挙で出てくるみた。[SEP]あさか由香か
ツイッターには中止の件については書いてないけど
川崎のデモについては色々行動してたみたいだな
今度の参議院選挙で出てくるみたい",0,4,7.094,-8.08
23c52e21c,newsplus,<丶｀∀´>漢字が理解出来ずハングルでさえ普及しなかった我々に何を求めるニ。[SEP]<丶｀∀´>漢字が理解出来ずハングルでさえ普及しなかった我々に何を求めるニダ,0,4,5.484,-5.16
6ffcd37cb,newsplus,"前川は「アベ信者は20～30代！」とかぬかしてたけどなぁ
これもう全年齢層敵に回してるんじゃねぇの？ww。[SEP]前川は「アベ信者は20～30代！」とかぬかしてたけどなぁ
これもう全年齢層敵に回してるんじゃねぇの？www",0,4,5.61,-5.164
ed001fb4b,news4vip,"千葉に住んでるんだが兄貴も就活の時交通費がえげつないって悲鳴あげてたw
俺もその為の貯金はしてる
先輩は「大丈夫しょw」みたいには言って。[SEP]千葉に住んでるんだが兄貴も就活の時交通費がえげつないって悲鳴あげてたw
俺もその為の貯金はしてる
先輩は「大丈夫しょw」みたいには言ってた",0,4,5.44,-6.312
0f493f143,news4vip,いや、カラオケで「あっそびはんぶんーで！神がみちびぃーたっ！盤上のせっかーいノーノーノーゲームノーライッ！」とかドヤ顔で歌ったら最高にサムいだ。[SEP]いや、カラオケで「あっそびはんぶんーで！神がみちびぃーたっ！盤上のせっかーいノーノーノーゲームノーライッ！」とかドヤ顔で歌ったら最高にサムいだろ,0,4,4.74,-5.64
7703078fd,newsplus,"バイク、電車、馬、車、徒歩とやり尽くされたな。[SEP]
残ったのはなんだ？",0,4,4.89,-5.125
9fc9e567e,newsplus,160km/h以上で事故を起こすと、全責任がそいつになるだけ。[SEP],0,4,3.559,-3.963
55ff3d6a4,newsplus,"その判断は何を基準にするの？
今回みたいに普通に追いかけてたら相手が勝手に赤信号つっこむのをどう予想するの？
信号のたびに追いかけるのやめて様子見るの。[SEP]その判断は何を基準にするの？
今回みたいに普通に追いかけてたら相手が勝手に赤信号つっこむのをどう予想するの？
信号のたびに追いかけるのやめて様子見るの？",0,4,6.02,-6.38
764859ed4,livejupiter,"ワイ韓国人の友達結構おるけど一人一人は結構いい付き合いができるよ
ただ集団になるとめんどくさい
基本的に集団になると郷に入れば郷に従うができない。[SEP]何よりも同胞意識が高いから。
そこで同胞意識が低い韓国人は韓国人の中からハブられる",0,4,0.7456,0.1342
503740367,news4vip,"日本ケイテムに紹介して貰った工場
丁度資格取ったから時給2100円寮費無料の。[SEP]日本ケイテムに紹介して貰った工場
丁度資格取ったから時給2100円寮費無料の所",0,4,6.65,-7.254
c824fe43a,news4vip,"私『お尻の入り口のとこが痛いんです』

医者『まあそこは出口ですけどね。[SEP]私『お尻の入り口のとこが痛いんです』

医者『まあそこは出口ですけどね』",0,4,6.246,-6.887
ba302527d,livejupiter,"スーパードライは昔から世界中に工場造って量産しとるんやで
ジャパンウイスキー()とかいう流行ものとはわけが違います。[SEP]スーパードライは昔から世界中に工場造って量産しとるんやで
ジャパンウイスキー()とかいう流行ものとはわけが違いますわ",0,4,7.016,-7.074
77cdd0f32,newsplus,まぁ、ＧＤＰだの実質賃金だのヤバイ数字がポンポン飛び出すようになったらさすがの財務官僚も諦めるんじゃないかと思う俺は甘々か。[SEP]まぁ、ＧＤＰだの実質賃金だのヤバイ数字がポンポン飛び出すようになったらさすがの財務官僚も諦めるんじゃないかと思う俺は甘々か？,0,4,5.2,-6.797
31da35b54,news4vip,"①腕に刺青してそうな血の気の濃い奴を探す
②いきなり殴りかかる
③「喧嘩しようや」でお。[SEP]①腕に刺青してそうな血の気の濃い奴を探す
②いきなり殴りかかる
③「喧嘩しようや」でおｋ",0,4,5.36,-6.246
fc53e6a44,news4vip,"IDでも晒せば自分を豚にしなくてもよかったんじゃ？
豚になりたかったの。[SEP]IDでも晒せば自分を豚にしなくてもよかったんじゃ？
豚になりたかったの？",0,4,5.176,-5.234
1504e4a59,newsplus,"樺太と千島の棄民を踏み潰すのは日本には荷が重いので
ぜひどもロシア軍にやってもらわない。[SEP]樺太と千島の棄民を踏み潰すのは日本には荷が重いので
ぜひどもロシア軍にやってもらわないと",0,4,-0.11523,0.9697
367c5e61a,news4vip,"いいよw
父子家庭は少ないけど意外と多い。[SEP]
矛盾してる言葉やけどホンマに思ったw",0,4,5.426,-5.42
87a271d43,newsplus,"４、５０００年前に日本に稲作伝えたのは漢民族じゃないしな
それに当時の漢民族（の末裔）はどこに住んでるかわからんらしいか。[SEP]４、５０００年前に日本に稲作伝えたのは漢民族じゃないしな
それに当時の漢民族（の末裔）はどこに住んでるかわからんらしいから",0,4,6.54,-7.14
bbfe226d3,livejupiter,在日トッモが韓国に旅行して、帰ってきてすぐに帰化申請したのは草やっ。[SEP]在日トッモが韓国に旅行して、帰ってきてすぐに帰化申請したのは草やった,0,4,4.41,-4.293
4815a2b67,newsplus,"過激派を生み出したトラウマから、党内での総括や議論、異論を封殺し過ぎて討論力が育たなかったんじゃないかな
それに共産党と言っても今党本部にいるのは赤い貴族様の御子息ばかりだろうし
志位さんも暴力革命否定以降の世代だろうし。[SEP]過激派を生み出したトラウマから、党内での総括や議論、異論を封殺し過ぎて討論力が育たなかったんじゃないかな
それに共産党と言っても今党本部にいるのは赤い貴族様の御子息ばかりだろうし
志位さんも暴力革命否定以降の世代だろうしね",0,4,4.188,-4.5
3c702877c,livejupiter,アイリッシュとかいう新一の正体に１人で気づいた上、角との１対１で勝利する有。[SEP]アイリッシュとかいう新一の正体に１人で気づいた上、角との１対１で勝利する有能,0,4,5.395,-5.066
c6f39876d,newsplus,"＞朝鮮人や共産党を説得するつもりはない。[SEP]
それって、お前のことだろｗ",0,4,2.105,-1.303
54fce844c,newsplus,"トップから入ってニュースクリックすると下の方に出たな
一応クリックしてみた。[SEP]トップから入ってニュースクリックすると下の方に出たな
一応クリックしてみたが",0,4,6.652,-7.59
e12281f65,news4vip,"そもそも服を着ないと猥褻罪になるのはおかしい
われわれは産まれたときから全裸だ
国家に飼われる。[SEP]そもそも服を着ないと猥褻罪になるのはおかしい
われわれは産まれたときから全裸だ
国家に飼われるな",0,4,1.524,-1.175
c482315f0,newsplus,"関西だけど、同じ土地で演説をしていた青山さんは結構聴衆を集めていたのに対して、
ヨシフのオッサンは、”誰もいない”。[SEP]
あれで、当選するのが不思議と思うのは、おかしいのかな？。",0,4,4.434,-5.383
1ee539e0f,newsplus,中国が入札に参加。[SEP]中国が入札に参加w,0,4,4.12,-3.969
ae38afecd,livejupiter,具体的にどこがおかしいと思うか言ってくれるとワイもなんか言えるけど。[SEP]具体的にどこがおかしいと思うか言ってくれるとワイもなんか言えるけどな,0,4,7.05,-7.047
cdc80ed15,news4vip,ニートが家に引きこもってんのも働けば済む話で片付けられる。[SEP]ニートが家に引きこもってんのも働けば済む話で片付けられるな,0,4,5.785,-6.09
56bb26ebf,livejupiter,"癌細胞は宿主を殺すが
人間がいくら地上を汚しても地球の寿命には影響しない

生物が地球の細胞というのは買いかぶりすぎや。[SEP]癌細胞は宿主を殺すが
人間がいくら地上を汚しても地球の寿命には影響しない

生物が地球の細胞というのは買いかぶりすぎやで",0,4,2.56,-3.371
83e696cae,livejupiter,"今年の状況やとどっちも高確率で競合になりそう
確実に一本釣り狙うなら一段落として石川とかや。[SEP]今年の状況やとどっちも高確率で競合になりそう
確実に一本釣り狙うなら一段落として石川とかやな",0,4,5.914,-6.766
e77bdcb9b,news4vip,"今っていうか最近やってるんだけど、
あと一歩たらずで足伸ばしちゃ。[SEP]今っていうか最近やってるんだけど、
あと一歩たらずで足伸ばしちゃう",0,4,7.348,-7.97
e452b4a37,news4vip,"やっと1の言うことを理解できた
就職失敗したやつはほとんどがクズでまともなやつは少ないってことか
就職成功したやつみんなが優れてるとは言わない。[SEP]やっと1の言うことを理解できた
就職失敗したやつはほとんどがクズでまともなやつは少ないってことか
就職成功したやつみんなが優れてるとは言わないが",0,4,3.762,-3.893
a5ca9fdd2,news4vip,"寄り添いようが無い、そもそも生きていたくないからな
ちょっとの関わりじゃ救いようが無い

でも誰かに優しくされると少しばかり希望が湧いてくる人もい。[SEP]寄り添いようが無い、そもそも生きていたくないからな
ちょっとの関わりじゃ救いようが無い

でも誰かに優しくされると少しばかり希望が湧いてくる人もいる",0,4,6.156,-7.22
2a8e8ebb9,news4vip,"まあ前向きに考えたら大学入り直ししてもいいと思うけどな
専門出てるなら編入で最短一年半くらいで卒業でき。[SEP]まあ前向きに考えたら大学入り直ししてもいいと思うけどな
専門出てるなら編入で最短一年半くらいで卒業できる",0,4,7.42,-8.0
0ff3f15fb,newsplus,"いや、自民に投票すると、安倍への投票と同じかね
新次郎もやめと。[SEP]いや、自民に投票すると、安倍への投票と同じかね
新次郎もやめとこ",0,4,5.816,-5.707
c617c5d27,livejupiter,ワイはもう女ホルしてから性欲ないから乳首しか触ら。[SEP]ワイはもう女ホルしてから性欲ないから乳首しか触らん,0,4,5.02,-5.754
7c32af835,newsplus,"基本的にLGBTの記事にはどれからも強烈な違和感を2つ感じる

1性的少数派は別にホモレズバイトランスだけじゃねえ
2ホモレズバイは性的嗜好や恋愛嗜好だが、トランスは違うだ。[SEP]基本的にLGBTの記事にはどれからも強烈な違和感を2つ感じる

1性的少数派は別にホモレズバイトランスだけじゃねえ
2ホモレズバイは性的嗜好や恋愛嗜好だが、トランスは違うだろ",0,4,2.033,-0.4333
f19ce2546,newsplus,"猪瀬を守ってやらなかったのが
都議会自民党転落の始まりだった。[SEP]猪瀬を守ってやらなかったのが
都議会自民党転落の始まりだったな",0,4,5.793,-6.395
d7d0dd6c3,news4vip,オチとか知らないけ。[SEP]オチとか知らないけど,0,4,5.516,-5.83
9339908f1,newsplus,何やしらんが、朝鮮日報のほうが冷静に分析している感じ・・。[SEP]何やしらんが、朝鮮日報のほうが冷静に分析している感じ・・・,0,4,5.06,-4.72
19601d977,news4vip,"いまどき１７歳でＦ１で４位になるやつもいるのに
年下に負けてて恥ずかしくないのか？ｗｗｗｗ。[SEP]いまどき１７歳でＦ１で４位になるやつもいるのに
年下に負けてて恥ずかしくないのか？ｗｗｗｗｗ",0,4,5.777,-6.125
824d8ae1f,livejupiter,"食の世界なんて美味しんぼみたいな奴ばっかやろ
価格帯が上がればなおさ。[SEP]食の世界なんて美味しんぼみたいな奴ばっかやろ
価格帯が上がればなおさら",0,4,4.625,-6.17
7b26bf8a7,livejupiter,"お前らを選んだ高野連を批判してるだけやぞ
クソゴミカスの高野連に選ばれただけのお前らやクソゴミカス高野連好みの学校は何も悪くない。[SEP]お前らを選んだ高野連を批判してるだけやぞ
クソゴミカスの高野連に選ばれただけのお前らやクソゴミカス高野連好みの学校は何も悪くないぞ",0,4,4.816,-5.01
77573f9a7,news4vip,"すぐ破産する可能性もあるって訳か
結構前に話題になったビットコインとかいうのもこの類。[SEP]すぐ破産する可能性もあるって訳か
結構前に話題になったビットコインとかいうのもこの類？",0,4,6.1,-6.965
4a7e1fa2c,newsplus,"そういえば、何スレか前に反応されていた方が・・・
あの方本物だったのかな。[SEP]そういえば、何スレか前に反応されていた方が・・・
あの方本物だったのかな？",0,4,6.453,-6.914
eae3b51bb,livejupiter,"ロッテに一瞬だけおったメッチャ小さい黒人ピッチャーってなんて名前やっけ？
なんか165投げれる本格派って触れ込みで結局120そこそこの女投げだったや。[SEP]ロッテに一瞬だけおったメッチャ小さい黒人ピッチャーってなんて名前やっけ？
なんか165投げれる本格派って触れ込みで結局120そこそこの女投げだったやつ",0,4,4.7,-5.02
c9666f5d0,newsplus,"荒らす？正しいことを言ってなぜそれが荒らしになるのか分からん
e-govなんか読者少ないから訴求力弱いでし。[SEP]荒らす？正しいことを言ってなぜそれが荒らしになるのか分からん
e-govなんか読者少ないから訴求力弱いでしょ",0,4,6.594,-6.38
d7661129b,newsplus,日本の観光地を中国人に荒らされたくないだけ。[SEP],0,4,3.209,-3.021
e04230402,news4vip,"ずっとあまり女とやれなくて
亜細亜だと安くやりまくれるからはまっているだけだと思う。[SEP]ずっとあまり女とやれなくて
亜細亜だと安くやりまくれるからはまっているだけだと思うよ",0,4,4.715,-5.387
fd196c4f8,newsplus,どういう連中が無知を装って不安を煽って荒らしているかがよくわかるわ。[SEP]どういう連中が無知を装って不安を煽って荒らしているかがよくわかるわな,0,4,6.43,-6.316
65426e54c,newsplus,"そこ踏まえたうえで譲っちゃいかん重要なとこなのにな
不思議やな
日本を守るのは内も外もやらないかんて素人でも分かってるのにな
不思議やな。[SEP]そこ踏まえたうえで譲っちゃいかん重要なとこなのにな
不思議やな
日本を守るのは内も外もやらないかんて素人でも分かってるのにな
不思議やな～",0,4,6.63,-6.508
83d5c9d05,news4vip,"いや自信っていうか
恋愛以前に友人付き合いの時点でﾒﾝﾄﾞｸｾ
だからと言ってレズビアンでもない。[SEP]いや自信っていうか
恋愛以前に友人付き合いの時点でﾒﾝﾄﾞｸｾ
だからと言ってレズビアンでもないが",0,4,5.664,-5.992
5fac3fe03,newsplus,"少なくとも平昌でこうしてはしゃいでる朝日が東京五輪批判記事出しても説得力ないからねえ
朝日に関しては意図があってやってんだろうなとし。[SEP]少なくとも平昌でこうしてはしゃいでる朝日が東京五輪批判記事出しても説得力ないからねえ
朝日に関しては意図があってやってんだろうなとしか",0,4,7.4,-7.04
61c9c5d78,livejupiter,"イッチ「野球やってたからわかる」


金本が何年野球やってると思ってるんですかねぇ。[SEP]イッチ「野球やってたからわかる」


金本が何年野球やってると思ってるんですかねぇ…",0,4,7.38,-7.84
299689e73,news4vip,詐欺かよ！ふざけんなよ。[SEP]詐欺かよ！ふざけんなよ！,0,4,4.3,-4.203
eb1092b68,news4vip,普通にやってりゃギルドだかクランだか誘われたりフレンドになってチャットとかとんできたりしない。[SEP]普通にやってりゃギルドだかクランだか誘われたりフレンドになってチャットとかとんできたりしない？,0,4,6.586,-7.188
f33aa3448,newsplus,"難民の中にイスラムのテロリストが混じる可能性を考えてたから
フランスは移民をあまり受け入れとらん模。[SEP]難民の中にイスラムのテロリストが混じる可能性を考えてたから
フランスは移民をあまり受け入れとらん模様",0,4,4.805,-4.35
ba75b6082,news4vip,ちな、タトゥについて補足すると花びらに本当に小さく入っている感じだからわかりづらいからバレることは極めて少な。[SEP]ちな、タトゥについて補足すると花びらに本当に小さく入っている感じだからわかりづらいからバレることは極めて少ない,0,4,6.766,-7.383
511c92876,news4vip,"そういえば日本ってロシアとは領土交渉してるけど
韓国とは竹島交渉しないのは何でだ。[SEP]そういえば日本ってロシアとは領土交渉してるけど
韓国とは竹島交渉しないのは何でだ？",0,4,5.41,-6.535
15a0a3c65,news4vip,"でも
ご飯だけじゃヤダ///
って変態っぽいよね・・・
どうすればいいんだああああああああああああ！！！！！。[SEP]でも
ご飯だけじゃヤダ///
って変態っぽいよね・・・
どうすればいいんだああああああああああああ！！！！！！",0,4,4.832,-5.293
e568c1a2c,newsplus,"気に入らなければ俺を消せばいい
朝鮮人だらけだなｗｗｗ。[SEP]気に入らなければ俺を消せばいい
朝鮮人だらけだなｗｗｗｗ",0,4,-0.721,1.048
06cd046e1,news4vip,おオウム返し。[SEP]おオウム返しか,0,4,4.137,-4.242
0c4b09cc1,news4vip,よーしぐーたっち。[SEP]よーしぐーたっちだ,0,4,5.16,-6.152
71441eca4,newsplus,あれだけマスゴミがオスプレイの反対キャンペーンをやったのに無駄だった。[SEP]あれだけマスゴミがオスプレイの反対キャンペーンをやったのに無駄だったな,0,4,5.414,-5.965
3ff39991a,newsplus,"それは、相当な昔からあるサイトですね。[SEP]。。。

しかしこのサイト、今でも十分と言うか、一線級の情報が載ってますね",0,4,4.11,-4.652
4f9a60c2c,newsplus,"事実を確認せず、内容も精査せず、右翼が言ったから○○、左翼が言ったから○○という考え方の人は、
俺からみるとバカにしか見えない。[SEP]それはまるで、国会で反対の反対を繰り返す民進党と同じだ

何も考えて無い。考える能力が無い。そういう人間は、普通バカと呼ばれる",0,4,2.479,-3.566
b0d5e5e93,news4vip,"あれはようするに
自分で罪の意識もなければ何が罪かもわかんない奴を更生させようとしたところで意味ない無駄だよねってことであるらし。[SEP]あれはようするに
自分で罪の意識もなければ何が罪かもわかんない奴を更生させようとしたところで意味ない無駄だよねってことであるらしい",0,4,5.863,-5.75
