id,source,text,label,fold,pred0,pred1
a16338739,newsplus,"ヒラリーなら安定だが、トランプは""未知数""だからな。[SEP]本来は共和党の候補が大統領に当選したら、上がるのが普通なんだが、経済は安定を好むし…。",0,4,4.5,-4.742
456905ff9,newsplus,パヨクのまとめが気持ち悪くて人気ないだけなのに妄想だけは一人前だなそれともパヨクちゃんって平行世界の住人なん。[SEP]パヨクのまとめが気持ち悪くて人気ないだけなのに妄想だけは一人前だなそれともパヨクちゃんって平行世界の住人なん?,0,4,6.598,-6.504
b599887df,news4vip,リアルでニャンコ先生柄のネコ様中々見ないですねしぃちゃん気持ちよさそうだ。[SEP]リアルでニャンコ先生柄のネコ様中々見ないですねしぃちゃん気持ちよさそうだぁ,0,4,5.56,-6.227
ab8b9a59e,livejupiter,乾いた土に命が芽生えニッコリワイが死ぬン。[SEP]乾いた土に命が芽生えニッコリワイが死ぬンゴ,0,4,5.88,-5.035
50392bb30,news4vip,「あああ!!!(ブリブリブリュリュリュ!!!ブツチチブブブチチチブリリイリブブブゥゥゥッッッ!!!)。[SEP]「あああ!!!(ブリブリブリュリュリュ!!!ブツチチブブブチチチブリリイリブブブゥゥゥッッッ!!!)」,0,4,5.754,-5.746
9721e669f,newsplus,あさか由香かツイッターには中止の件については書いてないけど川崎のデモについては色々行動してたみたいだな今度の参議院選挙で出てくるみた。[SEP]あさか由香かツイッターには中止の件については書いてないけど川崎のデモについては色々行動してたみたいだな今度の参議院選挙で出てくるみたい,0,4,6.766,-7.76
23c52e21c,newsplus,<丶｀∀´>漢字が理解出来ずハングルでさえ普及しなかった我々に何を求めるニ。[SEP]<丶｀∀´>漢字が理解出来ずハングルでさえ普及しなかった我々に何を求めるニダ,0,4,5.21,-4.855
6ffcd37cb,newsplus,前川は「アベ信者は2030代!」とかぬかしてたけどなぁこれもう全年齢層敵に回してるんじゃねぇの?ww。[SEP]前川は「アベ信者は2030代!」とかぬかしてたけどなぁこれもう全年齢層敵に回してるんじゃねぇの?www,0,4,6.523,-6.09
ed001fb4b,news4vip,千葉に住んでるんだが兄貴も就活の時交通費がえげつないって悲鳴あげてたw俺もその為の貯金はしてる先輩は「大丈夫しょw」みたいには言って。[SEP]千葉に住んでるんだが兄貴も就活の時交通費がえげつないって悲鳴あげてたw俺もその為の貯金はしてる先輩は「大丈夫しょw」みたいには言ってた,0,4,7.02,-7.297
0f493f143,news4vip,いや、カラオケで「あっそびはんぶんーで!神がみちびぃーたっ!盤上のせっかーいノーノーノーゲームノーライッ!」とかドヤ顔で歌ったら最高にサムいだ。[SEP]いや、カラオケで「あっそびはんぶんーで!神がみちびぃーたっ!盤上のせっかーいノーノーノーゲームノーライッ!」とかドヤ顔で歌ったら最高にサムいだろ,0,4,3.97,-5.008
7703078fd,newsplus,バイク、電車、馬、車、徒歩とやり尽くされたな。[SEP]残ったのはなんだ?,0,4,4.98,-5.367
9fc9e567e,newsplus,160km/h以上で事故を起こすと、全責任がそいつになるだけ。[SEP],0,4,3.758,-4.117
55ff3d6a4,newsplus,その判断は何を基準にするの?今回みたいに普通に追いかけてたら相手が勝手に赤信号つっこむのをどう予想するの?信号のたびに追いかけるのやめて様子見るの。[SEP]その判断は何を基準にするの?今回みたいに普通に追いかけてたら相手が勝手に赤信号つっこむのをどう予想するの?信号のたびに追いかけるのやめて様子見るの?,0,4,4.984,-5.273
764859ed4,livejupiter,ワイ韓国人の友達結構おるけど一人一人は結構いい付き合いができるよただ集団になるとめんどくさい基本的に集団になると郷に入れば郷に従うができない。[SEP]何よりも同胞意識が高いから。そこで同胞意識が低い韓国人は韓国人の中からハブられる,0,4,0.1592,0.3037
503740367,news4vip,日本ケイテムに紹介して貰った工場丁度資格取ったから時給2100円寮費無料の。[SEP]日本ケイテムに紹介して貰った工場丁度資格取ったから時給2100円寮費無料の所,0,4,5.715,-6.914
c824fe43a,news4vip,私『お尻の入り口のとこが痛いんです』医者『まあそこは出口ですけどね。[SEP]私『お尻の入り口のとこが痛いんです』医者『まあそこは出口ですけどね』,0,4,4.758,-5.04
ba302527d,livejupiter,スーパードライは昔から世界中に工場造って量産しとるんやでジャパンウイスキー()とかいう流行ものとはわけが違います。[SEP]スーパードライは昔から世界中に工場造って量産しとるんやでジャパンウイスキー()とかいう流行ものとはわけが違いますわ,0,4,6.305,-6.246
77cdd0f32,newsplus,まぁ、GDPだの実質賃金だのヤバイ数字がポンポン飛び出すようになったらさすがの財務官僚も諦めるんじゃないかと思う俺は甘々か。[SEP]まぁ、GDPだの実質賃金だのヤバイ数字がポンポン飛び出すようになったらさすがの財務官僚も諦めるんじゃないかと思う俺は甘々か?,0,4,4.836,-6.3
31da35b54,news4vip,①腕に刺青してそうな血の気の濃い奴を探す②いきなり殴りかかる③「喧嘩しようや」でお。[SEP]①腕に刺青してそうな血の気の濃い奴を探す②いきなり殴りかかる③「喧嘩しようや」でおk,0,4,4.027,-4.47
fc53e6a44,news4vip,IDでも晒せば自分を豚にしなくてもよかったんじゃ?豚になりたかったの。[SEP]IDでも晒せば自分を豚にしなくてもよかったんじゃ?豚になりたかったの?,0,4,3.69,-3.916
1504e4a59,newsplus,樺太と千島の棄民を踏み潰すのは日本には荷が重いのでぜひどもロシア軍にやってもらわない。[SEP]樺太と千島の棄民を踏み潰すのは日本には荷が重いのでぜひどもロシア軍にやってもらわないと,0,4,-0.804,1.507
367c5e61a,news4vip,いいよw父子家庭は少ないけど意外と多い。[SEP]矛盾してる言葉やけどホンマに思ったw,0,4,5.15,-5.46
87a271d43,newsplus,4、5000年前に日本に稲作伝えたのは漢民族じゃないしなそれに当時の漢民族(の末裔)はどこに住んでるかわからんらしいか。[SEP]4、5000年前に日本に稲作伝えたのは漢民族じゃないしなそれに当時の漢民族(の末裔)はどこに住んでるかわからんらしいから,0,4,6.07,-6.336
bbfe226d3,livejupiter,在日トッモが韓国に旅行して、帰ってきてすぐに帰化申請したのは草やっ。[SEP]在日トッモが韓国に旅行して、帰ってきてすぐに帰化申請したのは草やった,0,4,3.217,-2.98
4815a2b67,newsplus,過激派を生み出したトラウマから、党内での総括や議論、異論を封殺し過ぎて討論力が育たなかったんじゃないかなそれに共産党と言っても今党本部にいるのは赤い貴族様の御子息ばかりだろうし志位さんも暴力革命否定以降の世代だろうし。[SEP]過激派を生み出したトラウマから、党内での総括や議論、異論を封殺し過ぎて討論力が育たなかったんじゃないかなそれに共産党と言っても今党本部にいるのは赤い貴族様の御子息ばかりだろうし志位さんも暴力革命否定以降の世代だろうしね,0,4,4.94,-4.215
3c702877c,livejupiter,アイリッシュとかいう新一の正体に1人で気づいた上、角との1対1で勝利する有。[SEP]アイリッシュとかいう新一の正体に1人で気づいた上、角との1対1で勝利する有能,0,4,5.13,-4.21
c6f39876d,newsplus,>朝鮮人や共産党を説得するつもりはない。[SEP]それって、お前のことだろw,0,4,1.764,-1.225
54fce844c,newsplus,トップから入ってニュースクリックすると下の方に出たな一応クリックしてみた。[SEP]トップから入ってニュースクリックすると下の方に出たな一応クリックしてみたが,0,4,6.016,-6.773
e12281f65,news4vip,そもそも服を着ないと猥褻罪になるのはおかしいわれわれは産まれたときから全裸だ国家に飼われる。[SEP]そもそも服を着ないと猥褻罪になるのはおかしいわれわれは産まれたときから全裸だ国家に飼われるな,0,4,2.738,-2.463
c482315f0,newsplus,"関西だけど、同じ土地で演説をしていた青山さんは結構聴衆を集めていたのに対して、ヨシフのオッサンは、""誰もいない""。[SEP]あれで、当選するのが不思議と思うのは、おかしいのかな?。",0,4,4.625,-5.35
1ee539e0f,newsplus,中国が入札に参加。[SEP]中国が入札に参加w,0,4,3.734,-3.037
ae38afecd,livejupiter,具体的にどこがおかしいと思うか言ってくれるとワイもなんか言えるけど。[SEP]具体的にどこがおかしいと思うか言ってくれるとワイもなんか言えるけどな,0,4,7.242,-7.29
cdc80ed15,news4vip,ニートが家に引きこもってんのも働けば済む話で片付けられる。[SEP]ニートが家に引きこもってんのも働けば済む話で片付けられるな,0,4,5.0,-5.51
56bb26ebf,livejupiter,癌細胞は宿主を殺すが人間がいくら地上を汚しても地球の寿命には影響しない生物が地球の細胞というのは買いかぶりすぎや。[SEP]癌細胞は宿主を殺すが人間がいくら地上を汚しても地球の寿命には影響しない生物が地球の細胞というのは買いかぶりすぎやで,0,4,2.094,-2.678
83e696cae,livejupiter,今年の状況やとどっちも高確率で競合になりそう確実に一本釣り狙うなら一段落として石川とかや。[SEP]今年の状況やとどっちも高確率で競合になりそう確実に一本釣り狙うなら一段落として石川とかやな,0,4,6.285,-6.844
e77bdcb9b,news4vip,今っていうか最近やってるんだけど、あと一歩たらずで足伸ばしちゃ。[SEP]今っていうか最近やってるんだけど、あと一歩たらずで足伸ばしちゃう,0,4,6.836,-7.742
e452b4a37,news4vip,やっと1の言うことを理解できた就職失敗したやつはほとんどがクズでまともなやつは少ないってことか就職成功したやつみんなが優れてるとは言わない。[SEP]やっと1の言うことを理解できた就職失敗したやつはほとんどがクズでまともなやつは少ないってことか就職成功したやつみんなが優れてるとは言わないが,0,4,5.395,-5.55
a5ca9fdd2,news4vip,寄り添いようが無い、そもそも生きていたくないからなちょっとの関わりじゃ救いようが無いでも誰かに優しくされると少しばかり希望が湧いてくる人もい。[SEP]寄り添いようが無い、そもそも生きていたくないからなちょっとの関わりじゃ救いようが無いでも誰かに優しくされると少しばかり希望が湧いてくる人もいる,0,4,5.137,-5.88
2a8e8ebb9,news4vip,まあ前向きに考えたら大学入り直ししてもいいと思うけどな専門出てるなら編入で最短一年半くらいで卒業でき。[SEP]まあ前向きに考えたら大学入り直ししてもいいと思うけどな専門出てるなら編入で最短一年半くらいで卒業できる,0,4,6.855,-6.93
0ff3f15fb,newsplus,いや、自民に投票すると、安倍への投票と同じかね新次郎もやめと。[SEP]いや、自民に投票すると、安倍への投票と同じかね新次郎もやめとこ,0,4,5.8,-6.586
c617c5d27,livejupiter,ワイはもう女ホルしてから性欲ないから乳首しか触ら。[SEP]ワイはもう女ホルしてから性欲ないから乳首しか触らん,0,4,4.52,-5.234
7c32af835,newsplus,基本的にLGBTの記事にはどれからも強烈な違和感を2つ感じる1性的少数派は別にホモレズバイトランスだけじゃねえ2ホモレズバイは性的嗜好や恋愛嗜好だが、トランスは違うだ。[SEP]基本的にLGBTの記事にはどれからも強烈な違和感を2つ感じる1性的少数派は別にホモレズバイトランスだけじゃねえ2ホモレズバイは性的嗜好や恋愛嗜好だが、トランスは違うだろ,0,4,2.287,-1.69
f19ce2546,newsplus,猪瀬を守ってやらなかったのが都議会自民党転落の始まりだった。[SEP]猪瀬を守ってやらなかったのが都議会自民党転落の始まりだったな,0,4,4.965,-6.3
d7d0dd6c3,news4vip,オチとか知らないけ。[SEP]オチとか知らないけど,0,4,4.566,-4.934
9339908f1,newsplus,何やしらんが、朝鮮日報のほうが冷静に分析している感じ・・。[SEP]何やしらんが、朝鮮日報のほうが冷静に分析している感じ・・・,0,4,4.945,-4.477
19601d977,news4vip,いまどき17歳でF1で4位になるやつもいるのに年下に負けてて恥ずかしくないのか?ww。[SEP]いまどき17歳でF1で4位になるやつもいるのに年下に負けてて恥ずかしくないのか?www,0,4,5.28,-6.086
824d8ae1f,livejupiter,食の世界なんて美味しんぼみたいな奴ばっかやろ価格帯が上がればなおさ。[SEP]食の世界なんて美味しんぼみたいな奴ばっかやろ価格帯が上がればなおさら,0,4,5.273,-6.883
7b26bf8a7,livejupiter,お前らを選んだ高野連を批判してるだけやぞクソゴミカスの高野連に選ばれただけのお前らやクソゴミカス高野連好みの学校は何も悪くない。[SEP]お前らを選んだ高野連を批判してるだけやぞクソゴミカスの高野連に選ばれただけのお前らやクソゴミカス高野連好みの学校は何も悪くないぞ,0,4,3.479,-4.203
77573f9a7,news4vip,すぐ破産する可能性もあるって訳か結構前に話題になったビットコインとかいうのもこの類。[SEP]すぐ破産する可能性もあるって訳か結構前に話題になったビットコインとかいうのもこの類?,0,4,6.562,-7.36
4a7e1fa2c,newsplus,そういえば、何スレか前に反応されていた方が・・・あの方本物だったのかな。[SEP]そういえば、何スレか前に反応されていた方が・・・あの方本物だったのかな?,0,4,6.438,-6.973
eae3b51bb,livejupiter,ロッテに一瞬だけおったメッチャ小さい黒人ピッチャーってなんて名前やっけ?なんか165投げれる本格派って触れ込みで結局120そこそこの女投げだったや。[SEP]ロッテに一瞬だけおったメッチャ小さい黒人ピッチャーってなんて名前やっけ?なんか165投げれる本格派って触れ込みで結局120そこそこの女投げだったやつ,0,4,3.504,-3.73
c9666f5d0,newsplus,荒らす?正しいことを言ってなぜそれが荒らしになるのか分からんe-govなんか読者少ないから訴求力弱いでし。[SEP]荒らす?正しいことを言ってなぜそれが荒らしになるのか分からんe-govなんか読者少ないから訴求力弱いでしょ,0,4,6.58,-7.086
d7661129b,newsplus,日本の観光地を中国人に荒らされたくないだけ。[SEP],0,4,3.3,-2.992
e04230402,news4vip,ずっとあまり女とやれなくて亜細亜だと安くやりまくれるからはまっているだけだと思う。[SEP]ずっとあまり女とやれなくて亜細亜だと安くやりまくれるからはまっているだけだと思うよ,0,4,4.793,-4.94
fd196c4f8,newsplus,どういう連中が無知を装って不安を煽って荒らしているかがよくわかるわ。[SEP]どういう連中が無知を装って不安を煽って荒らしているかがよくわかるわな,0,4,5.137,-4.934
65426e54c,newsplus,そこ踏まえたうえで譲っちゃいかん重要なとこなのにな不思議やな日本を守るのは内も外もやらないかんて素人でも分かってるのにな不思議や。[SEP]そこ踏まえたうえで譲っちゃいかん重要なとこなのにな不思議やな日本を守るのは内も外もやらないかんて素人でも分かってるのにな不思議やな,0,4,6.26,-6.77
83d5c9d05,news4vip,いや自信っていうか恋愛以前に友人付き合いの時点でメンドクセだからと言ってレズビアンでもない。[SEP]いや自信っていうか恋愛以前に友人付き合いの時点でメンドクセだからと言ってレズビアンでもないが,0,4,5.055,-5.69
5fac3fe03,newsplus,少なくとも平昌でこうしてはしゃいでる朝日が東京五輪批判記事出しても説得力ないからねえ朝日に関しては意図があってやってんだろうなとし。[SEP]少なくとも平昌でこうしてはしゃいでる朝日が東京五輪批判記事出しても説得力ないからねえ朝日に関しては意図があってやってんだろうなとしか,0,4,7.188,-7.047
61c9c5d78,livejupiter,イッチ「野球やってたからわかる」金本が何年野球やってると思ってるんですかねぇ。[SEP]イッチ「野球やってたからわかる」金本が何年野球やってると思ってるんですかねぇ…,0,4,7.145,-7.867
299689e73,news4vip,詐欺かよ!ふざけんなよ。[SEP]詐欺かよ!ふざけんなよ!,0,4,3.629,-3.62
eb1092b68,news4vip,普通にやってりゃギルドだかクランだか誘われたりフレンドになってチャットとかとんできたりしない。[SEP]普通にやってりゃギルドだかクランだか誘われたりフレンドになってチャットとかとんできたりしない?,0,4,7.36,-7.586
f33aa3448,newsplus,難民の中にイスラムのテロリストが混じる可能性を考えてたからフランスは移民をあまり受け入れとらん模。[SEP]難民の中にイスラムのテロリストが混じる可能性を考えてたからフランスは移民をあまり受け入れとらん模様,0,4,5.105,-4.746
ba75b6082,news4vip,ちな、タトゥについて補足すると花びらに本当に小さく入っている感じだからわかりづらいからバレることは極めて少な。[SEP]ちな、タトゥについて補足すると花びらに本当に小さく入っている感じだからわかりづらいからバレることは極めて少ない,0,4,6.87,-7.383
511c92876,news4vip,そういえば日本ってロシアとは領土交渉してるけど韓国とは竹島交渉しないのは何でだ。[SEP]そういえば日本ってロシアとは領土交渉してるけど韓国とは竹島交渉しないのは何でだ?,0,4,6.758,-8.17
15a0a3c65,news4vip,でもご飯だけじゃヤダ///って変態っぽいよね・・・どうすればいいんだあああ!!。[SEP]でもご飯だけじゃヤダ///って変態っぽいよね・・・どうすればいいんだあああ!!!,0,4,5.293,-5.785
e568c1a2c,newsplus,気に入らなければ俺を消せばいい朝鮮人だらけだなww。[SEP]気に入らなければ俺を消せばいい朝鮮人だらけだなwww,0,4,-2.014,2.004
06cd046e1,news4vip,おオウム返し。[SEP]おオウム返しか,0,4,3.621,-3.723
0c4b09cc1,news4vip,よーしぐーたっち。[SEP]よーしぐーたっちだ,0,4,3.797,-4.484
71441eca4,newsplus,あれだけマスゴミがオスプレイの反対キャンペーンをやったのに無駄だった。[SEP]あれだけマスゴミがオスプレイの反対キャンペーンをやったのに無駄だったな,0,4,5.99,-7.246
3ff39991a,newsplus,それは、相当な昔からあるサイトですね。[SEP]。。しかしこのサイト、今でも十分と言うか、一線級の情報が載ってますね,0,4,4.56,-5.008
4f9a60c2c,newsplus,事実を確認せず、内容も精査せず、右翼が言ったから○○、左翼が言ったから○○という考え方の人は、俺からみるとバカにしか見えない。[SEP]それはまるで、国会で反対の反対を繰り返す民進党と同じだ何も考えて無い。考える能力が無い。そういう人間は、普通バカと呼ばれる,0,4,2.611,-3.854
b0d5e5e93,news4vip,あれはようするに自分で罪の意識もなければ何が罪かもわかんない奴を更生させようとしたところで意味ない無駄だよねってことであるらし。[SEP]あれはようするに自分で罪の意識もなければ何が罪かもわかんない奴を更生させようとしたところで意味ない無駄だよねってことであるらしい,0,4,5.492,-5.164
2023c2f03,livejupiter,女に人権与えるからイッチ見たいな化け物が生まれるんだ黙って犯されろヤレる若い女以外女に存在価値などな。[SEP]女に人権与えるからイッチ見たいな化け物が生まれるんだ黙って犯されろヤレる若い女以外女に存在価値などない,1,4,-2.691,3.031
d8340cd2f,newsplus,明王を否定するのか?国家の福祉事業は菩薩や如来を表すなら、治安維持を担う警察や国防軍は明王を表す。[SEP]仏様は慈悲と憤怒の両面を持つ。,0,4,2.945,-3.195
2d25d915d,news4vip,うちよ外装は正直そんなにオシャレではないかなw内装は綺麗でゆったり空間なんだけどね…食べログには登録してないんだけど、登録したほうがいいのか。[SEP]うちよ外装は正直そんなにオシャレではないかなw内装は綺麗でゆったり空間なんだけどね…食べログには登録してないんだけど、登録したほうがいいのかな,0,4,6.168,-5.164
6631365a8,news4vip,日本領空を飛び越えて太平洋側へ飛んでいくミサイルは、アメリカへ向かっているという判断で良いのではないか?今朝のミサイルの弾道だと、アラスカへ飛んでいってもおかしくないのだ。[SEP]日本領空を飛び越えて太平洋側へ飛んでいくミサイルは、アメリカへ向かっているという判断で良いのではないか?今朝のミサイルの弾道だと、アラスカへ飛んでいってもおかしくないのだぞ,0,4,3.262,-3.355
4263304db,livejupiter,プリキュアコラボしたらワイが回さないニキの分以上に課金するからコンマイは損しないんだよな。[SEP]プリキュアコラボしたらワイが回さないニキの分以上に課金するからコンマイは損しないんだよなぁ,0,4,6.82,-6.703
