id,source,text,label,fold,pred0,pred1
6813a6018,newsplus,一定の効果はある半面一部の人間には蛇蠍の如く嫌われる方法でもあるだから支持率が低迷するんだよ。[SEP]一定の効果はある半面一部の人間には蛇蠍の如く嫌われる方法でもあるだから支持率が低迷するんだよね,0,0,5.645,-5.973
09e877a21,news4vip,アホかまぁ、お前に言っても仕方ないかそん時の店員もアホみたいな事言うてたが。[SEP]アホかまぁ、お前に言っても仕方ないかそん時の店員もアホみたいな事言うてたがな,0,0,5.516,-5.82
5efd8773e,newsplus,練習にかけた数年とやらは、日本人全体に何年にも負担を強いる程の価値のあるものなのか。[SEP]練習にかけた数年とやらは、日本人全体に何年にも負担を強いる程の価値のあるものなのか?,0,0,5.273,-4.715
fbea70fd1,livejupiter,あれ?転向したら半年だったか1年は公式戦出られないんやなかったっけ(マジレス。[SEP]あれ?転向したら半年だったか1年は公式戦出られないんやなかったっけ(マジレス),0,0,7.367,-7.31
db285783a,livejupiter,実際イケメンランキングで大野奨太ランクインしてるくらいには人気あるから。[SEP]実際イケメンランキングで大野奨太ランクインしてるくらいには人気あるからな,0,0,5.17,-5.36
357f3b337,livejupiter,こういうのってイッチは自分に遠回しにアピールしてると思ってるんかな?女は何とも思ってない男にこそこういう話するの。[SEP]こういうのってイッチは自分に遠回しにアピールしてると思ってるんかな?女は何とも思ってない男にこそこういう話するのに,0,0,6.496,-6.293
a2969d8fb,news4vip,マックはまずいし接客終わってるからな、行く理由がな。[SEP]マックはまずいし接客終わってるからな、行く理由がない,0,0,6.96,-6.832
bf897627d,livejupiter,せやでワイも昔は作詞してたけど、年食うほど作詞って出来なくなる考え過ぎて書けなくなってくるんや(唐突な自分語り。[SEP]せやでワイも昔は作詞してたけど、年食うほど作詞って出来なくなる考え過ぎて書けなくなってくるんや(唐突な自分語り),0,0,7.297,-6.223
c5b9571e6,news4vip,願望自体はありますけど女性に対する苦手意識の方が遥かに強いですね…女性だらけの職場で立ち回るにはコミュニケーションスキルが余りにも不足していまし。[SEP]願望自体はありますけど女性に対する苦手意識の方が遥かに強いですね…女性だらけの職場で立ち回るにはコミュニケーションスキルが余りにも不足していまして,0,0,5.188,-5.855
87b1774bb,news4vip,そうだよね。[SEP]苦しいわ。一時期立ち上がるのも困難になって何度も吐いたし,0,0,4.547,-5.23
78716b408,news4vip,愛知から京京都までよく日帰りで行ったな(ﾟДﾟ)しかも朝早くに出発するわけでもな。[SEP]愛知から京京都までよく日帰りで行ったな(ﾟДﾟ)しかも朝早くに出発するわけでもなく,0,0,6.09,-5.746
824c373b7,news4vip,キムチ臭ぇチョンが1匹粘着してやがるなwwったく困った有害外来種だぜw。[SEP]キムチ臭ぇチョンが1匹粘着してやがるなwwったく困った有害外来種だぜww,1,0,1.015,-0.6577
c1e7e535b,news4vip,デジタルオーディオプレイヤーの略。[SEP]要はIPodみたいな奴。高い奴なら十万以上する。,0,0,4.26,-4.02
13fb146eb,news4vip,大声だして憂さ晴らししたり自分より弱そうな地元の人達を脅したりして日当3万かチョンはそんなクソ人生でも楽しいだろうななんせチョンはクソで出来ているか。[SEP]大声だして憂さ晴らししたり自分より弱そうな地元の人達を脅したりして日当3万かチョンはそんなクソ人生でも楽しいだろうななんせチョンはクソで出来ているから,1,0,1.169,-1.09
c4b80b2d6,news4vip,一年戦争はもうボロボロ陸ガン自体は好きだけど、つじつま合わせは流石に無いと思。[SEP]一年戦争はもうボロボロ陸ガン自体は好きだけど、つじつま合わせは流石に無いと思う,0,0,7.215,-7.145
d1c610d73,news4vip,さらに下品に…?私の恥じらいはこの際全部捨てますけどね身を守るためならわかりましたアドバイスありがとうございま。[SEP]さらに下品に…?私の恥じらいはこの際全部捨てますけどね身を守るためならわかりましたアドバイスありがとうございます,0,0,6.05,-6.156
00ccd0175,newsplus,詐欺罪は冤罪でしたか?そしてそれは裁判で明らかになるのでは。[SEP]詐欺罪は冤罪でしたか?そしてそれは裁判で明らかになるのでは?,0,0,6.297,-5.832
