id,source,text,label,fold,pred0,pred1
1de181ec3,newsplus,"自分が育てたものがある程度のモノになるのに
途方もない年月がかかるってことじゃないかな？

若い奴が自分で育てた良い盆栽持ってるはずないも。[SEP]自分が育てたものがある程度のモノになるのに
途方もない年月がかかるってことじゃないかな？

若い奴が自分で育てた良い盆栽持ってるはずないもん",0,0,6.234,-6.29
8796b6260,newsplus,"そうそう。[SEP]
この記事読んで、ああ、やっぱり左翼は大衆煽動にだけは長けてるんだなあと改めて思った。
そして、その煽動に乗りやすいのも左翼思想の持ち主という状態。",0,0,5.383,-5.254
0b0eca91e,news4vip,"そらEUには行くでしょ
そもそもEU自体が圧迫した内需を市場規模拡大でなんとかしようとしたものだ。[SEP]そらEUには行くでしょ
そもそもEU自体が圧迫した内需を市場規模拡大でなんとかしようとしたものだし",0,0,7.754,-9.07
d5914f253,news4vip,うっひょおおおおおおデュークゥゥゥウ！！。[SEP]うっひょおおおおおおデュークゥゥゥウ！！！,0,0,5.086,-5.94
406c9a1a4,livejupiter,怪我を察知したり言いやすい雰囲気を作るのも監督の仕事と言いた。[SEP]怪我を察知したり言いやすい雰囲気を作るのも監督の仕事と言いたい,0,0,6.113,-6.555
af7726673,livejupiter,"土人ばいって人間なんやで...？
なんぼ教養がなく自堕落で下等ばいとしても同じ仲間なんやで...
差別はあか。[SEP]土人ばいって人間なんやで...？
なんぼ教養がなく自堕落で下等ばいとしても同じ仲間なんやで...
差別はあかん",0,0,1.737,-1.77
f37656203,newsplus,"単にシフト交代じゃねーの
他のスレでも頑張ってたけどぱったりレスを止まってる。[SEP]単にシフト交代じゃねーの
他のスレでも頑張ってたけどぱったりレスを止まってるし",0,0,8.09,-8.54
ce1b36452,newsplus,反原発は共産だから比例は共産とか言い出すタイプを絶対に信用しないマ。[SEP]反原発は共産だから比例は共産とか言い出すタイプを絶対に信用しないマン,0,0,5.676,-4.47
7828c3c62,news4vip,"そういや、天皇制って今も反対意見って、あんまり聞かないね
何でだろ。[SEP]そういや、天皇制って今も反対意見って、あんまり聞かないね
何でだろう",0,0,7.98,-8.79
9b9f162aa,newsplus,"公式放送で北朝鮮生中継垂れ流してるよ
生放送主もチョン顔・整形チョン顔のオンパレー。[SEP]公式放送で北朝鮮生中継垂れ流してるよ
生放送主もチョン顔・整形チョン顔のオンパレード",0,0,1.066,-1.491
4415f6a37,news4vip,"二八蕎麦って蕎麦粉80％小麦粉20％じゃないぞ
イトメンの二八蕎麦には騙され。[SEP]二八蕎麦って蕎麦粉80％小麦粉20％じゃないぞ
イトメンの二八蕎麦には騙された",0,0,4.99,-5.953
40284c19a,newsplus,在日朝鮮人は悪魔だ。[SEP]在日朝鮮人は悪魔だな,1,0,-5.613,4.844
87e91609b,newsplus,"なるほどな、一部の人間はそうだろうけど、俺が聞きたいのは、レスタイ
にある様な320万人の人達なん。[SEP]なるほどな、一部の人間はそうだろうけど、俺が聞きたいのは、レスタイ
にある様な320万人の人達なんだ",0,0,5.992,-7.504
8b0ebb8c0,livejupiter,"凶器出てきたけど
こんなもんで人間の首きれるわけないンゴ
黒服怪しいンゴまだ騒いど。[SEP]凶器出てきたけど
こんなもんで人間の首きれるわけないンゴ
黒服怪しいンゴまだ騒いどる",0,0,6.035,-6.64
e965d6e85,newsplus,次は是非イタリアとスペイン紙でも扱って欲しい話題だな・・。[SEP]次は是非イタリアとスペイン紙でも扱って欲しい話題だな・・ｗ,0,0,5.754,-6.297
53064fb64,newsplus,番長皿屋敷をイメージしただけで、まさかの時に備えたわけでは･･。[SEP]番長皿屋敷をイメージしただけで、まさかの時に備えたわけでは･･･,0,0,5.836,-6.17
3715ba347,news4vip,"掻きまくってる
掻きまくってたら変な汁が出て来てその汁で余計に痒くなる悪循。[SEP]掻きまくってる
掻きまくってたら変な汁が出て来てその汁で余計に痒くなる悪循環",0,0,5.113,-6.11
76e499c7b,newsplus,"事実で思い出したが当時の共産党の知事候補の宇都宮ってさ
リンチ事件で有名な志位るずの保護者、しばき隊が身辺うろついてて
思想的に反対の人間が宇都宮の公園を聴きにきたら大勢で囲んだって話があった。[SEP]事実で思い出したが当時の共産党の知事候補の宇都宮ってさ
リンチ事件で有名な志位るずの保護者、しばき隊が身辺うろついてて
思想的に反対の人間が宇都宮の公園を聴きにきたら大勢で囲んだって話があったね",0,0,6.03,-6.242
986953494,news4vip,あのデザイナーが(イスラム人だっけ？)日本はあんなのを採用したんですか？って驚いてた。[SEP]あのデザイナーが(イスラム人だっけ？)日本はあんなのを採用したんですか？って驚いてたな,0,0,6.695,-7.496
624e191d4,newsplus,"「自衛」って言っちゃうと全肯定になるし
そんなに崇高なモンでもない
自分の子分増やそうとしただけ。[SEP]「自衛」って言っちゃうと全肯定になるし
そんなに崇高なモンでもない
自分の子分増やそうとしただけよ",0,0,6.816,-7.79
6970488dd,news4vip,"すぐ打ち解けられるやつもいればそうじゃねーやつもいるって
偏見持つやつもいる。[SEP]すぐ打ち解けられるやつもいればそうじゃねーやつもいるって
偏見持つやつもいるし",0,0,7.156,-7.504
d7db0b1f7,news4vip,"それで吐いても意味ない
なぜならやっていてもいなくても自白するから
そんなので認めさせて自白したってやるのがおかしい
だから日本の司法は中世とか言われ。[SEP]それで吐いても意味ない
なぜならやっていてもいなくても自白するから
そんなので認めさせて自白したってやるのがおかしい
だから日本の司法は中世とか言われる",0,0,5.176,-6.105
902d660fa,news4vip,"人類は皆平等だ
但しクソキリスト教徒やムスリム教土人や日本の領土を奪うロシアの白豚やゴキブリ中韓は別だ
連中は人類では無。[SEP]人類は皆平等だ
但しクソキリスト教徒やムスリム教土人や日本の領土を奪うロシアの白豚やゴキブリ中韓は別だ
連中は人類では無い",1,0,-2.303,0.786
c63dbff36,news4vip,"すごい精一杯説明してるつもり
もし、煽りではなければどこが説明下手なのか説明をお願いしま。[SEP]すごい精一杯説明してるつもり
もし、煽りではなければどこが説明下手なのか説明をお願いします",0,0,7.51,-8.29
53ddcc621,newsplus,"必要なのはスマート炊飯器ではなく、耐10気圧炊飯器だ
自宅でポン菓子ができるよ！
できるよ。[SEP]必要なのはスマート炊飯器ではなく、耐10気圧炊飯器だ
自宅でポン菓子ができるよ！
できるよ！",0,0,4.62,-5.13
81f6efee3,news4vip,それも原因のひとつだな。[SEP]女に社会的地位なんて与える必要ない。,1,0,-2.586,2.117
abfe3a502,livejupiter,"でも本家のかもめせんと比べたら
ここは糞コテが粘着してるだけであとは幾分か平和だよ。[SEP]でも本家のかもめせんと比べたら
ここは糞コテが粘着してるだけであとは幾分か平和だよな",0,0,5.7,-6.945
253c59e5b,news4vip,Q部屋の中にあります。[SEP]Q部屋の中にありますか,0,0,4.69,-5.83
309b37669,news4vip,"ゲームだとしたら気持ち悪い
漫画だとしたら気持ち悪い
なろうも気持ち悪い
Pixivも気持ち悪。[SEP]ゲームだとしたら気持ち悪い
漫画だとしたら気持ち悪い
なろうも気持ち悪い
Pixivも気持ち悪い",0,0,5.406,-6.324
70d539dd1,newsplus,"0.2%、0.5%増加か。[SEP]それで消費が増えてインフレになるってか。
日銀ですらインフレ予想を後ずれさせてるのに、おとぎの国に住んでるのか。",0,0,5.156,-5.844
1b73a749e,news4vip,"ダーティな部分を引き受ける法律事務所として有名で
世界中に支店を持ってたから
スイスの銀行家同様に口がかたいのでも有名だったようだ。[SEP]ダーティな部分を引き受ける法律事務所として有名で
世界中に支店を持ってたから
スイスの銀行家同様に口がかたいのでも有名だったようだね",0,0,5.465,-5.934
1253174c6,livejupiter,"上に書いてあるやろ

施設やから一般企業みたいなミスはないけど、教えたことを教えて貰ってないだの、それぞれが担当の利用者の持ち物に名札をつけるんだけどそれを適当な布の端切れで適当に縫い付けたり、仕舞には先輩が虐待してるって役所にタレコミし。[SEP]上に書いてあるやろ

施設やから一般企業みたいなミスはないけど、教えたことを教えて貰ってないだの、それぞれが担当の利用者の持ち物に名札をつけるんだけどそれを適当な布の端切れで適当に縫い付けたり、仕舞には先輩が虐待してるって役所にタレコミして",0,0,5.05,-4.926
1855755a2,newsplus,"過激なことを言ってるのは左も同じ
自覚ないんだろうな徒労感しかないわ
両成敗にしないと爆発する。[SEP]過激なことを言ってるのは左も同じ
自覚ないんだろうな徒労感しかないわ
両成敗にしないと爆発するよ",0,0,4.758,-5.812
9ff5f7119,news4vip,"せやで
でもヤシガニ雑食だから自分で捕まえて食べるのはオススメしない、シガテラ的な事になることもある
あー、スナックパインの鉢植え？
あれかわいいよな、昔ベランダで日光浴させてたらシロガシラにフルボッコにされた。[SEP]せやで
でもヤシガニ雑食だから自分で捕まえて食べるのはオススメしない、シガテラ的な事になることもある
あー、スナックパインの鉢植え？
あれかわいいよな、昔ベランダで日光浴させてたらシロガシラにフルボッコにされたわ",0,0,4.562,-4.418
0531bf346,news4vip,"ゆい旅行いってんのか！

いつだったか写真が趣味って言ってたから上げられるのをうｐしてほしいな。[SEP]ゆい旅行いってんのか！

いつだったか写真が趣味って言ってたから上げられるのをうｐしてほしいなあ",0,0,8.3,-8.55
db1ff71d3,news4vip,"白人ならちょっと働くだけで
アジアンの何倍もの価値を生める
人生の価値が違。[SEP]白人ならちょっと働くだけで
アジアンの何倍もの価値を生める
人生の価値が違う",1,0,1.207,-0.4497
9c9b29c27,livejupiter,日本の一部の地域ではイルカは食材として扱われてる。[SEP]日本の一部の地域ではイルカは食材として扱われてるで,0,0,5.383,-4.867
7c8e27183,newsplus,サウジが金と武器渡してるんとちゃうんか。[SEP]サウジが金と武器渡してるんとちゃうんか？,0,0,8.336,-8.45
a9a5df32b,news4vip,"仏教のは通夜とかから白装束着せて棺に入れる迄に「〇〇の儀」っていうのがいくつかあって触ったり話しかけたりとかあるんやけど、神道のはそんなのが全くないらしい

だから人によってはもう少し遺体と一緒に居たかったとか寂しく思うらし。[SEP]仏教のは通夜とかから白装束着せて棺に入れる迄に「〇〇の儀」っていうのがいくつかあって触ったり話しかけたりとかあるんやけど、神道のはそんなのが全くないらしい

だから人によってはもう少し遺体と一緒に居たかったとか寂しく思うらしい",0,0,4.285,-3.23
855419fc3,newsplus,"違う違うw「会うべ」が訛ってるらしい。[SEP]
先に死んだ老人が幽霊になって天井から娘に、こっちの世界に来いと言う話。",0,0,5.055,-5.484
dadbda8ff,newsplus,"彼らは野党という利権組織だからね
国政が順風満帆よりもは荒れてた方が好都合だか。[SEP]彼らは野党という利権組織だからね
国政が順風満帆よりもは荒れてた方が好都合だから",0,0,5.797,-5.688
57157d8c8,newsplus,"|＿,,∧
|工°=)＜バナナはおやつに含まれますか～？
|×)∂
|ω。[SEP]|＿,,∧
|工°=)＜バナナはおやつに含まれますか～？
|×)∂
|ω∪",0,0,5.316,-6.02
39aedb24c,livejupiter,"宇垣は石原排除しても結局東条に追放されそう
長州閥の権力を維持せんと。[SEP]宇垣は石原排除しても結局東条に追放されそう
長州閥の権力を維持せんとな",0,0,4.805,-5.715
b5e298bf8,newsplus,笑うべきところなんだろうけど、本当にイスラム指導者のIS批判って見えてこないよな。[SEP],0,0,5.277,-5.277
04bf9571e,newsplus,"べつに在日米軍基地は必須じゃないでしょ
日本が軍隊を持っていると同時に
日本に戦争吹っかけたらアメリカまででてくるってなってたら
どこの国が仕掛けてくるんだよって。[SEP]べつに在日米軍基地は必須じゃないでしょ
日本が軍隊を持っていると同時に
日本に戦争吹っかけたらアメリカまででてくるってなってたら
どこの国が仕掛けてくるんだよって話",0,0,5.504,-5.05
c46beffb7,livejupiter,お前djTAKAみたいなIDしてん。[SEP]お前djTAKAみたいなIDしてんな,0,0,6.965,-7.883
60c0eef19,news4vip,"プライベートでパソコンできない奴って大抵仕事始めた直後すげー苦労すんだよね。[SEP]
どいつもこいつも今までスマホばっかやってきたゆとりだから教えるのﾎﾝﾄ大変だわ。

アホセンみたいなゴミみたいな考え方だからなんだな、納得",0,0,4.105,-5.52
8ca955e56,newsplus,侮辱されて何もしないでいるのは謙虚とは言いませんよチョンさ。[SEP]侮辱されて何もしないでいるのは謙虚とは言いませんよチョンさん,0,0,-1.029,1.03
a401f45a4,newsplus,"一般人から死人が出るのは確かに本当に迷惑な話だが
有用な最適解が他にあるなら具体的に示せば誰も文句は言わな。[SEP]一般人から死人が出るのは確かに本当に迷惑な話だが
有用な最適解が他にあるなら具体的に示せば誰も文句は言わない",0,0,4.12,-5.406
4a9054533,livejupiter,"遠いなぁ
現状人数少ないから一人でも多く参加してもらえれば嬉しいんやけど
無理する必要は無い。[SEP]遠いなぁ
現状人数少ないから一人でも多く参加してもらえれば嬉しいんやけど
無理する必要は無いで",0,0,6.617,-8.15
06176369e,livejupiter,やっぱり劣等人種チョッパリは皆殺しにしないと。[SEP]やっぱり劣等人種チョッパリは皆殺しにしないとね,1,0,-5.957,5.266
af84168a5,newsplus,"他人の金を集めて、自分の好き勝手に使いたい奴等の甘言に騙されないようにしないとね
明らかな嘘に騙される奴は、それ自体が己れに対する。[SEP]他人の金を集めて、自分の好き勝手に使いたい奴等の甘言に騙されないようにしないとね
明らかな嘘に騙される奴は、それ自体が己れに対する悪",0,0,2.408,-2.701
aeb7bfbbb,news4vip,"仮に本当に中二ショタだとしてもお前とは遊びに行かねえよ！
捕まるわ。[SEP]仮に本当に中二ショタだとしてもお前とは遊びに行かねえよ！
捕まるわ！",0,0,4.832,-6.38
0fb59b743,livejupiter,日本が韓国に対して恨みとかある歴史ってあったっ。[SEP]日本が韓国に対して恨みとかある歴史ってあったっけ,0,0,5.38,-6.027
6d7473f0a,news4vip,"汚いんだよ
今の日本人男なんかぜんぶオカマの癖。[SEP]汚いんだよ
今の日本人男なんかぜんぶオカマの癖に",1,0,-3.553,2.508
31e1f57b1,livejupiter,"全部が裏目に出てるよな
フロント側も対処しきれんかったんやろ。[SEP]全部が裏目に出てるよな
フロント側も対処しきれんかったんやろか",0,0,7.367,-8.84
f48c63ef9,news4vip,"まあ都民にかぎらず女は政治に関してはアホというか、向いてない。[SEP]
コイツらから選挙権を剥奪したら日本の政治はまともになる。",1,0,-0.784,0.7783
19b0fd462,newsplus,"日本は移民の国ではないから、いつか必ず祖国に帰るか、
日本人になるかどちらかしかない。[SEP]

日本人になるつもりのない朝鮮人だけは叩き出せ。",1,0,-5.098,4.12
e5d420b0d,livejupiter,"経営学部やけど適当に受けとるから経営は興味ない
経営者の人の話す機会もある(今日もおると思う)けど自分的にはあんまりやな。[SEP]経営学部やけど適当に受けとるから経営は興味ない
経営者の人の話す機会もある(今日もおると思う)けど自分的にはあんまりやなー",0,0,8.2,-7.68
4dd8a0b47,newsplus,"これはお前だけに言うのではないけれども、
今時ネトウヨ連呼厨は流行りません。[SEP]これはお前だけに言うのではないけれども、
今時ネトウヨ連呼厨は流行りませんよ",0,0,5.227,-6.797
27be29967,livejupiter,"うんこ輸出大国ツイッターとうんこ輸入大国おんJやろ
何もおかしくない。[SEP]うんこ輸出大国ツイッターとうんこ輸入大国おんJやろ
何もおかしくないわ",0,0,4.246,-4.723
9e9672402,newsplus,"ID:Xb7
こいつ、まだバレてないと思ってるらしい。[SEP]

パンドラの箱に最後に残ったものなのだが、議員の地位が恋しい民進党議員には正に藁に見えるんだろうな",0,0,4.555,-5.004
f46b2a9b9,news4vip,"ぼかあはヘビー級の総合格闘技してるけど、太ももつねられたら気絶するほど悶絶するんだが？
にわか乙アフリ。[SEP]ぼかあはヘビー級の総合格闘技してるけど、太ももつねられたら気絶するほど悶絶するんだが？
にわか乙アフリカ",0,0,3.195,-4.97
f7a823291,newsplus,"では、このスレに関してはどう思いますか？
板とかけ離れていますか。[SEP]では、このスレに関してはどう思いますか？
板とかけ離れていますか？",0,0,6.703,-6.87
6a94e3389,news4vip,"裏を返せば
君のチンポは洗わないと
極めて強烈な異臭を放つということだ。[SEP]裏を返せば
君のチンポは洗わないと
極めて強烈な異臭を放つということだな",0,0,3.148,-4.133
2b8c29674,newsplus,"つーか、報ステは何で犯人の画像にモザイクかけてやがんの？！
テレ朝はもう報道辞めちまえよ！。[SEP]つーか、報ステは何で犯人の画像にモザイクかけてやがんの？！
テレ朝はもう報道辞めちまえよ！！",0,0,4.207,-4.824
818a69192,newsplus,"自衛隊の装備品の宿命で価格じゃない？

ただ武器輸出が解禁になったので機体を作って電子機器は、現地の物を使う方式で輸出できれば価格が下がるかもしれない。[SEP]",0,0,5.86,-5.297
8716284bd,livejupiter,徳島土人だか武蔵野土人だか知らないが汚いから神戸に来んな。[SEP]徳島土人だか武蔵野土人だか知らないが汚いから神戸に来んなよ,1,0,-1.958,2.225
f6402aaac,livejupiter,うちのグループは50リーダーとかボナ1200越えとかいないから緩いのかキツイのか分から。[SEP]うちのグループは50リーダーとかボナ1200越えとかいないから緩いのかキツイのか分からん,0,0,7.074,-7.453
f2984ae72,newsplus,"俺は向こうでもニュー速+民だったから自動的にこっちだけど、
VIPみたいなところは人が多くないとレベルの高い遊びが発生しないですね。[SEP]",0,0,4.992,-5.57
3f9c3bcf9,newsplus,"いや、それは言ってないんじゃないかな？
米中間にはFTAなどの協定が一切締結されていないので、言わないと思う。[SEP]
って、間違えてないと思うのだが・・・記憶の限りでは過去に2回ほど一部に於いて通商関連の交渉が有ったが結局成立しなかった。",0,0,5.773,-5.734
980ddbccd,news4vip,はい、必殺技とかも使っちゃうらしいのでカモメとか操られるとかなり厄介だと思いま。[SEP]はい、必殺技とかも使っちゃうらしいのでカモメとか操られるとかなり厄介だと思います,0,0,6.734,-7.742
103c55cbd,news4vip,それが普通だなその人はわりと模範。[SEP]それが普通だなその人はわりと模範的,0,0,5.05,-5.867
87a730ceb,news4vip,"信じてはいないでしょ文化的なものだよ
あとジャップという発言は不快だからやめ。[SEP]信じてはいないでしょ文化的なものだよ
あとジャップという発言は不快だからやめろ",0,0,5.902,-5.9
e0134386a,news4vip,歌える歌えないの離ししてたのになんで歌ってる最中の反応の話にすり替わってるの言葉のキャッチボールもできない厨房は歯磨きして寝ろよおやす。[SEP]歌える歌えないの離ししてたのになんで歌ってる最中の反応の話にすり替わってるの言葉のキャッチボールもできない厨房は歯磨きして寝ろよおやすみ,0,0,5.19,-5.562
bb9dad36c,livejupiter,"一番好きなネタは真ん中らへんで頼むかなあ
最初からはいきたくないけど、最後やとお腹一杯になるのが心配や。[SEP]一番好きなネタは真ん中らへんで頼むかなあ
最初からはいきたくないけど、最後やとお腹一杯になるのが心配やし",0,0,7.47,-7.895
c1b4cb7fa,news4vip,"日本人なんて全員死ねばいいんだ。[SEP]

お前らは死ぬまで下等人種としてしか生きられないんだよｗ",1,0,-5.637,5.03
3afd0e2b8,news4vip,"たかが２割で企業ブースが１割としても
話題性も終わった後の話題もそれらがほぼ全てってのは
それ以外に価値が無いと多くの人が判断してるからじゃないか？
と俺は言っとるわ。[SEP]たかが２割で企業ブースが１割としても
話題性も終わった後の話題もそれらがほぼ全てってのは
それ以外に価値が無いと多くの人が判断してるからじゃないか？
と俺は言っとるわけ",0,0,6.05,-6.19
9f828c414,news4vip,そもそも近年の「黒歴史」という言葉自体がガンダム由。[SEP]そもそも近年の「黒歴史」という言葉自体がガンダム由来,0,0,3.424,-3.338
9dd3ef11e,newsplus,"ミッドウェイ海戦後に作られたのか
海戦後は戦艦は作られずに実際に海戦に必要なものに絞り混んで作られた。[SEP]ミッドウェイ海戦後に作られたのか
海戦後は戦艦は作られずに実際に海戦に必要なものに絞り混んで作られたと",0,0,5.785,-7.93
e8f7deae1,newsplus,"じゃ、小型2輪車以上を製造販売すれば、形式上は自動車メーカーなんか？
トンクスｗ

もし販売すれば、BMW、ホンダ、スズキに次いで2輪4輪メーカーかぁ。[SEP]",0,0,5.94,-5.582
6813a6018,newsplus,"一定の効果はある半面一部の人間には蛇蠍の如く嫌われる方法でもある
だから支持率が低迷するんだよ。[SEP]一定の効果はある半面一部の人間には蛇蠍の如く嫌われる方法でもある
だから支持率が低迷するんだよね",0,0,5.082,-6.082
09e877a21,news4vip,"アホか
まぁ、お前に言っても仕方ないか

そん時の店員もアホみたいな事言うてたが。[SEP]アホか
まぁ、お前に言っても仕方ないか

そん時の店員もアホみたいな事言うてたがな",0,0,6.637,-7.87
5efd8773e,newsplus,練習にかけた数年とやらは、日本人全体に何年にも負担を強いる程の価値のあるものなのか。[SEP]練習にかけた数年とやらは、日本人全体に何年にも負担を強いる程の価値のあるものなのか？,0,0,4.883,-4.82
fbea70fd1,livejupiter,あれ？転向したら半年だったか１年は公式戦出られないんやなかったっけ(マジレス。[SEP]あれ？転向したら半年だったか１年は公式戦出られないんやなかったっけ(マジレス),0,0,8.56,-9.734
db285783a,livejupiter,実際イケメンランキングで大野奨太ランクインしてるくらいには人気あるから。[SEP]実際イケメンランキングで大野奨太ランクインしてるくらいには人気あるからな,0,0,5.9,-6.457
357f3b337,livejupiter,"こういうのってイッチは自分に遠回しにアピールしてると思ってるんかな？
女は何とも思ってない男にこそこういう話するの。[SEP]こういうのってイッチは自分に遠回しにアピールしてると思ってるんかな？
女は何とも思ってない男にこそこういう話するのに",0,0,5.617,-6.203
a2969d8fb,news4vip,マックはまずいし接客終わってるからな、行く理由がな。[SEP]マックはまずいし接客終わってるからな、行く理由がない,0,0,7.195,-7.707
bf897627d,livejupiter,"せやで

ワイも昔は作詞してたけど、年食うほど作詞って出来なくなる
考え過ぎて書けなくなってくるんや(唐突な自分語り。[SEP]せやで

ワイも昔は作詞してたけど、年食うほど作詞って出来なくなる
考え過ぎて書けなくなってくるんや(唐突な自分語り)",0,0,6.633,-7.0
c5b9571e6,news4vip,"願望自体はありますけど女性に対する苦手意識の方が遥かに強いですね
…女性だらけの職場で立ち回るにはコミュニケーションスキルが余りにも不足していまし。[SEP]願望自体はありますけど女性に対する苦手意識の方が遥かに強いですね
…女性だらけの職場で立ち回るにはコミュニケーションスキルが余りにも不足していまして",0,0,4.004,-4.8
87b1774bb,news4vip,"そうだよね。[SEP]
苦しいわ。一時期立ち上がるのも困難になって何度も吐いたし",0,0,5.05,-5.887
78716b408,news4vip,"愛知から京京都までよく日帰りで行ったな（゜Д゜）
しかも朝早くに出発するわけでもな。[SEP]愛知から京京都までよく日帰りで行ったな（゜Д゜）
しかも朝早くに出発するわけでもなく",0,0,6.33,-6.37
824c373b7,news4vip,"キムチ臭ぇチョンが１匹粘着してやがるなｗｗ

ったく困った有害外来種だぜｗ。[SEP]キムチ臭ぇチョンが１匹粘着してやがるなｗｗ

ったく困った有害外来種だぜｗｗ",1,0,-4.074,3.771
c1e7e535b,news4vip,"デジタルオーディオプレイヤーの略。[SEP]
要はIPodみたいな奴。
高い奴なら十万以上する。",0,0,3.504,-3.65
13fb146eb,news4vip,"大声だして憂さ晴らししたり自分より弱そうな地元の人達を脅したりして日当3万か
チョンはそんなクソ人生でも楽しいだろうな
なんせチョンはクソで出来ているか。[SEP]大声だして憂さ晴らししたり自分より弱そうな地元の人達を脅したりして日当3万か
チョンはそんなクソ人生でも楽しいだろうな
なんせチョンはクソで出来ているから",1,0,-2.799,2.365
