id,source,text,label,fold,pred0,pred1
c32c6dbb4,news4vip,というか女声って歌での話?それとも普通の会話とかで。[SEP]というか女声って歌での話?それとも普通の会話とかで?,0,2,5.977,-6.285
64d8b02f1,livejupiter,どう怖いのか教えてくれますかねてか仮に初見でも、まともに議論できる相手やないとわかるやろ何が言いたいねんお前もこの一味かな。[SEP]どう怖いのか教えてくれますかねてか仮に初見でも、まともに議論できる相手やないとわかるやろ何が言いたいねんお前もこの一味かな?,0,2,7.188,-7.406
83811769d,livejupiter,みすちー「ヒエッ…」ガチで喰ってるっぽい発言が永夜抄であったのがシャレになら。[SEP]みすちー「ヒエッ…」ガチで喰ってるっぽい発言が永夜抄であったのがシャレにならん,0,2,6.613,-6.215
6bf866c3f,livejupiter,キューバ人やでねそれでコミュ症になって素行不良扱いあんまり。[SEP]キューバ人やでねそれでコミュ症になって素行不良扱いあんまりや,0,2,4.562,-5.4
697c7330e,livejupiter,滝川さん関東管領なのに影うすくない…?みんな上杉謙信いうけ。[SEP]滝川さん関東管領なのに影うすくない…?みんな上杉謙信いうけど,0,2,6.01,-6.242
48465e1a3,news4vip,意識の発生については未解明ですよね脳と相関関係がある事は分かっていても脳と因果関係がある事は証明されていませ。[SEP]意識の発生については未解明ですよね脳と相関関係がある事は分かっていても脳と因果関係がある事は証明されていません,0,2,5.902,-6.297
5ba4f06f5,newsplus,もちろんだ。[SEP]反日左翼にとって有害な思想だよな。,0,2,2.46,-3.084
b7f8a5c56,livejupiter,日本はまずは難民と工作員こんようにブロックせな行かんから半島行く余裕ないでまた強制連行や言われたらかなわんからな全員工作員とみなして沈めないか。[SEP]日本はまずは難民と工作員こんようにブロックせな行かんから半島行く余裕ないでまた強制連行や言われたらかなわんからな全員工作員とみなして沈めないかん,0,2,2.547,-1.691
b76fd6fcc,news4vip,興味ないけどBLOOD+の小夜かディーヴァかあと女性のコスプレはルックスに・・・。[SEP],0,2,5.367,-5.82
3292ce646,livejupiter,この対応の真価は転売屋自身より連中が雇った他の奴にあるんやろうな買い占めは人海戦術使わなあかんから傭兵雇わなあかんし何も知らん外人が使えなくなったら諦めるや。[SEP]この対応の真価は転売屋自身より連中が雇った他の奴にあるんやろうな買い占めは人海戦術使わなあかんから傭兵雇わなあかんし何も知らん外人が使えなくなったら諦めるやろ,0,2,5.227,-5.06
f30a4db7c,newsplus,というか一番の問題は、その自分の国さえ危うくするのが孤立主義って気付いてないことか。[SEP]というか一番の問題は、その自分の国さえ危うくするのが孤立主義って気付いてないことかな,0,2,5.496,-5.67
6a3587485,news4vip,精神障害なんてもうマイノリティじゃないんだよ。[SEP]精神障害なんてもうマイノリティじゃないんだよな,0,2,2.586,-2.256
cdd6b4a53,news4vip,何語かも解からんわ死ねよウンコ在日アイヌめ殺す。[SEP]何語かも解からんわ死ねよウンコ在日アイヌめ殺すぞ,1,2,-4.59,6.113
31ebb598e,livejupiter,(投稿した後に中部海域の存在を思い出したンゴ……。[SEP](投稿した後に中部海域の存在を思い出したンゴ……),0,2,5.562,-5.83
d821418c2,livejupiter,ワイらでお願いしにいこ。[SEP]ワイらでお願いしにいこう,0,2,3.42,-5.195
61b6e0879,livejupiter,いや、教科書を自分の言語に翻訳を、しかも他人にやってもらったら留学の意味が半減せんか?って思うwどっちにしろそいつ意識低いな、ジャック、そいつの為にならんからやめれ。[SEP]いや、教科書を自分の言語に翻訳を、しかも他人にやってもらったら留学の意味が半減せんか?って思うwどっちにしろそいつ意識低いな、ジャック、そいつの為にならんからやめれw,0,2,6.28,-6.133
040614233,news4vip,お前にとってそれが常識だから周囲もその物差しの枠内でしか考えてないだけだろ。[SEP]言葉が喋れても会話ができない、心があっても伝えられない、健常だけどまともな人生を送れない人間なんて腐るほどいるぞ。,0,2,2.562,-2.762
62ccb52bb,news4vip,必死に家族を食わせて他国との競争に勝つために公害に目を瞑って自然を破壊した歴史があるわけだけどこういう人間は愛国者ではないわけ。[SEP]必死に家族を食わせて他国との競争に勝つために公害に目を瞑って自然を破壊した歴史があるわけだけどこういう人間は愛国者ではないわけだ,0,2,3.35,-3.227
837331417,news4vip,実は苗字も一緒でね。[SEP]親近感が半端ないのよあの人のsfとか大好きだはワンマンアーミーゲイツとかハイトとか…今度中世戦記物描いてくれないかな…クロムウェルとかさ,0,2,4.94,-4.875
4bc258b3a,news4vip,ひとりマジギレがいるお(´ー`)σヒントは烈火だお(´ー`)。[SEP]ひとりマジギレがいるお(´ー`)σヒントは烈火だお(´ー`)σ,0,2,4.992,-5.195
1a19724ea,news4vip,煽り抜きの質問なんだがどこの境界線からファミレスなん?多店舗出してたらファミレス。[SEP]煽り抜きの質問なんだがどこの境界線からファミレスなん?多店舗出してたらファミレス?,0,2,6.566,-6.83
fa0a94285,news4vip,名前を名乗る必要もないし名前が分かるものを持って来る必要めないだから23時にDOOPに来ておーぷんでスレ建てた奴だとでも大声で騒いでくれ速攻お前の前にあらわれてやるから。[SEP],0,2,5.008,-5.44
ac3adb5d5,news4vip,しかもその先輩子持ちなんだぜ。[SEP]しかもその先輩子持ちなんだぜ…,0,2,4.957,-5.902
0ce6674e6,news4vip,今ここでお前さんが愚痴ってるあいだにも、そいつらの時計は進み続けるぞお前さんの時計は止まったままだなにか生きる気力が湧いてくるような趣味はないのか。[SEP]今ここでお前さんが愚痴ってるあいだにも、そいつらの時計は進み続けるぞお前さんの時計は止まったままだなにか生きる気力が湧いてくるような趣味はないのか?,0,2,5.125,-4.633
02f8d9504,livejupiter,日本に生まれたって劣等感はこれから一生ついてく。[SEP]日本に生まれたって劣等感はこれから一生ついてくる,0,2,1.254,-0.797
c9e17f4d5,newsplus,え、じゃあイスラム教って幼虫からさなぎ、成虫って言う虫も絶滅させるの。[SEP]え、じゃあイスラム教って幼虫からさなぎ、成虫って言う虫も絶滅させるの?,0,2,5.48,-5.777
3fd899dcb,livejupiter,レズビアンロボは居てもホモロボは出さなかったあたりほんま有能やったちゃんと全員美人や。[SEP]レズビアンロボは居てもホモロボは出さなかったあたりほんま有能やったちゃんと全員美人やし,0,2,3.887,-3.607
31235fe96,newsplus,敵を攻撃するときは常に敵の退路を残すべし敵の退路を断つのは殲滅するときだけで良。[SEP]敵を攻撃するときは常に敵の退路を残すべし敵の退路を断つのは殲滅するときだけで良い,0,2,3.65,-4.895
f3365f12c,news4vip,何を言ってるのかな?お洒落なレストランにブ男友人と一緒に行って耐えられるのかね。[SEP]何を言ってるのかな?お洒落なレストランにブ男友人と一緒に行って耐えられるのかね?,0,2,6.21,-6.105
2d29aee4b,news4vip,じゃあ批判してる奴らは3人組でイノシシをも狩る紀州犬ねじ伏せてこいよできたら治療費+言い値の金額出してやるか。[SEP]じゃあ批判してる奴らは3人組でイノシシをも狩る紀州犬ねじ伏せてこいよできたら治療費+言い値の金額出してやるから,0,2,4.46,-4.06
f2a6561b2,news4vip,(´▽`)誰かなヤンゴンとか、ほのぼのの人かな。[SEP](´▽`)誰かなヤンゴンとか、ほのぼのの人かな?,0,2,6.03,-6.33
2ac31ebc0,livejupiter,ていうか新庄で一番大変なの緑やろ積極打法、積極守備、積極走塁、強振多用だ。[SEP]ていうか新庄で一番大変なの緑やろ積極打法、積極守備、積極走塁、強振多用だし,0,2,5.367,-6.336
96c1e632a,livejupiter,あ、近縁の奴に、なのねほえー詳しく説明してもらえるのは聞いてて楽しい。[SEP]あ、近縁の奴に、なのねほえー詳しく説明してもらえるのは聞いてて楽しいな,0,2,5.617,-6.137
d8dc79ac0,news4vip,店員か、客か、立場によるあとその表現で理解できるやつ少なそ。[SEP]店員か、客か、立場によるあとその表現で理解できるやつ少なそう,0,2,4.418,-5.215
ea16bbda5,newsplus,遅すぎ子供を馬鹿にしてる馬鹿の発言責任感が育たないのはお前さんみたいな考えの親のせいだ。[SEP]遅すぎ子供を馬鹿にしてる馬鹿の発言責任感が育たないのはお前さんみたいな考えの親のせいだよ,0,2,3.744,-3.58
6c1c7c713,livejupiter,それはもちろんあかんと思うでも、人間がやる以上どうしてもミスが起こりうる、そのことに対する批判があったからそれは違うとワイは思うん。[SEP]それはもちろんあかんと思うでも、人間がやる以上どうしてもミスが起こりうる、そのことに対する批判があったからそれは違うとワイは思うんや,0,2,6.543,-6.773
641cea4e8,news4vip,ゲス不倫…。[SEP]ゲス不倫…?,0,2,4.496,-5.285
7a08199be,newsplus,次からは韓国は慰安婦像と一緒に鳩山土下座像を建てそうだなローマ法王の像の例もあるし他国の権威保持者が自分たちにひざまずく姿がたまらなく嬉しいのだろ。[SEP]次からは韓国は慰安婦像と一緒に鳩山土下座像を建てそうだなローマ法王の像の例もあるし他国の権威保持者が自分たちにひざまずく姿がたまらなく嬉しいのだろう,0,2,0.923,-1.063
4305931f0,newsplus,どの調査でも日本のホワイトカラーの労働生産性の低さは出てくるけどな。[SEP],0,2,5.355,-5.89
85d403d37,newsplus,しかも数十発数百発同時発射だからな。[SEP]PAC3じゃ絶対に対応できない。一応偵察衛星で敵の動きを監視できるから、全く準備なしということはないと思うけど。,0,2,5.055,-5.86
1484b35c7,news4vip,今は数学や物理で逆にしようとしてんだけどね対数←対数という言葉と意味を教えるくらいなら、最初からログと教えろ。[SEP]今は数学や物理で逆にしようとしてんだけどね対数←対数という言葉と意味を教えるくらいなら、最初からログと教えろよ,0,2,5.793,-5.93
78b95ad11,newsplus,次は自分も鳥類飼おうかと思ってるフクロウ可愛いなと思ってるんだけど肉食なんだよね。[SEP]次は自分も鳥類飼おうかと思ってるフクロウ可愛いなと思ってるんだけど肉食なんだよね…,0,2,4.312,-4.945
664da58a4,newsplus,それは今度は「差別って何?」という新たな質問を招く。[SEP]結局人権に関する用語は極度に定義があいまいなのが要点なわけだよ。定義があいまいな用語に、人権団体がその時々の都合に応じて勝手に定義を変えてしまい、そして金もうけに使っているのさ。,0,2,3.598,-3.826
d770d01a2,news4vip,宇宙に流れているんだよ君の大好きなwikipediaのミンコフスキー空間でもみてなさ。[SEP]宇宙に流れているんだよ君の大好きなwikipediaのミンコフスキー空間でもみてなさい,0,2,5.008,-5.195
4fbb7f1fb,news4vip,嘘つくなハゲ!spmode(docomo)はいまだ規制されてるわ!!チョン御用達のソフバンは解除されてるけどな…在日fox様様や。[SEP]嘘つくなハゲ!spmode(docomo)はいまだ規制されてるわ!!チョン御用達のソフバンは解除されてるけどな…在日fox様様やな,0,2,2.25,-0.87
71ac23c03,livejupiter,ペースメーカーとかもあるしな心臓が肥大して心室選手が受け止められなくなったらその時が引退や。[SEP]ペースメーカーとかもあるしな心臓が肥大して心室選手が受け止められなくなったらその時が引退やな,0,2,4.01,-4.32
0324b76c8,livejupiter,(*^◯^*)服を着るんだ!!。[SEP](*^◯^*)服を着るんだ!!!,0,2,4.227,-4.613
1b34d1168,newsplus,重要なのは選管の聖域を破壊することにある警察も自衛隊も信用できないとか言い出せばきりがな。[SEP]重要なのは選管の聖域を破壊することにある警察も自衛隊も信用できないとか言い出せばきりがない,0,2,5.78,-5.754
e25011116,newsplus,チョンとかグックといってるわけでもなしアフリカ人、欧州人と変わらん呼称じゃないかwwwその「配慮」とやらをしないことで発狂するなら異常性が浮き彫りになっていいことじゃないかね。[SEP]チョンとかグックといってるわけでもなしアフリカ人、欧州人と変わらん呼称じゃないかwwwその「配慮」とやらをしないことで発狂するなら異常性が浮き彫りになっていいことじゃないかねw,0,2,1.828,-0.548
7b815785a,livejupiter,公明は一番嫌いなのでAUTOワイみたいな底辺労働者に優しい政策の党ないかし。[SEP]公明は一番嫌いなのでAUTOワイみたいな底辺労働者に優しい政策の党ないかしら,0,2,5.484,-6.383
c6e48be1f,news4vip,結局周りに相談しても「つまらないから」「そういうところが馬鹿なんだよ」のような感情論でしか片付かないアホばっか。[SEP]結局周りに相談しても「つまらないから」「そういうところが馬鹿なんだよ」のような感情論でしか片付かないアホばっかり,0,2,5.043,-5.543
480a0cfa0,news4vip,それは俺だすまないほっぽり出すつもりはないので許してリタはロリだから言葉がおかしくても許されるか。[SEP]それは俺だすまないほっぽり出すつもりはないので許してリタはロリだから言葉がおかしくても許されるかも,0,2,5.1,-5.664
698710fa0,livejupiter,それは多分、改正派も他国の戦闘に進んで行って欲しいって人は少ないんちゃうか。[SEP]それは多分、改正派も他国の戦闘に進んで行って欲しいって人は少ないんちゃうかな,0,2,5.492,-6.453
d3c21c065,news4vip,残念ながら兵糧攻めされても生きる目的を持たないニートには効かんよ。[SEP]餓死は奴らにとって勝利だからな,0,2,2.627,-2.54
a2160d5b6,news4vip,人間の中でもいろいろな奴がいるけど俺はベッドってやつの上で寝て。[SEP]人間の中でもいろいろな奴がいるけど俺はベッドってやつの上で寝てる,0,2,4.773,-5.1
fdb4f940a,livejupiter,これからハイペナ始めようと思ってた者やが話題がなんかもう末期やんけ大丈夫か。[SEP]これからハイペナ始めようと思ってた者やが話題がなんかもう末期やんけ大丈夫か?,0,2,6.902,-7.37
20fadc16b,newsplus,関税ではなくて戸別保障じゃあかんの。[SEP]関税ではなくて戸別保障じゃあかんの?,0,2,6.184,-6.816
1a03fe64f,newsplus,平成28年04月21日23時24分気象庁発表21日23時20分頃地震がありました。[SEP]震源地は四国沖(北緯33.5度、東経134.3度)で、震源の深さは約40km、地震の規模(マグニチュード)は4.3と推定されます。,0,2,3.328,-4.445
b7c335cb0,news4vip,日本語が理解できないならてめぇは朝鮮人だわゴキ馬。[SEP]日本語が理解できないならてめぇは朝鮮人だわゴキ馬鹿,1,2,-3.838,3.832
1f0e89acc,newsplus,投票日前になってもどこに入れるかまだ決めてないって連中。[SEP],0,2,5.25,-6.14
a9c1cb842,news4vip,職場、専門学校、友達の友達、全員シャイだっ。[SEP]職場、専門学校、友達の友達、全員シャイだった,0,2,4.215,-5.8
d40d72e23,news4vip,お前みたく自分がたまたま出来たことを立派なことだと思って人を見下す趣味はないか。[SEP]お前みたく自分がたまたま出来たことを立派なことだと思って人を見下す趣味はないから,0,2,4.03,-3.967
a8e03b923,newsplus,地球お母さんからドッカンドッカン産声をあげながら島が出来ました。[SEP],0,2,4.65,-5.496
f9491131f,newsplus,田中龍作っていうのは信用できるのかね?大手マスコミよりもリークが速い個人ジャーナリストって・・。[SEP]田中龍作っていうのは信用できるのかね?大手マスコミよりもリークが速い個人ジャーナリストって・・・,0,2,5.723,-6.566
365df3274,news4vip,わざと女の人に身体くっつける男はいるよな。[SEP],0,2,4.62,-5.55
ceb4b9475,newsplus,航空雑誌にスクランブル用には使わないことに決めたと書いてあっ。[SEP]航空雑誌にスクランブル用には使わないことに決めたと書いてあった,0,2,5.516,-6.184
819d7305f,news4vip,誰かー!!!サイバー攻撃とかわけわからん。[SEP]誰かー!!!サイバー攻撃とかわけわからんー,0,2,4.344,-5.51
d5bb77b77,livejupiter,お前らが何言おうと移民法が可決したんやから中国人に限らず外国人はわんさかくるんやワイらが適応さな(アカン。[SEP]お前らが何言おうと移民法が可決したんやから中国人に限らず外国人はわんさかくるんやワイらが適応さな(アカン),0,2,2.684,-1.661
d87a119bf,news4vip,ああAIによる自動取引か・・・スパコンのはちと用途違うような・・・てか電気代でせっかくの利益も吹っ飛ぶ。[SEP]ああAIによる自動取引か・・・スパコンのはちと用途違うような・・・てか電気代でせっかくの利益も吹っ飛ぶぞ,0,2,4.863,-5.383
8020297ab,news4vip,果たしてピエール瀧は必要なのかという疑問を投げかけてきてウザいシャングリラに頼ってるかと思いきやしっかりとミニマルテクノを聴かせてきたりふざけてんのかマジなのかわかんなくてこいつらなめてんの。[SEP]果たしてピエール瀧は必要なのかという疑問を投げかけてきてウザいシャングリラに頼ってるかと思いきやしっかりとミニマルテクノを聴かせてきたりふざけてんのかマジなのかわかんなくてこいつらなめてんの?,0,2,4.37,-5.023
653aa333d,livejupiter,近藤ば抑えることができたとはふとかわねなんやねん今日始まる前は対ウルフ7打数7安打とか。[SEP]近藤ば抑えることができたとはふとかわねなんやねん今日始まる前は対ウルフ7打数7安打とか♥,0,2,6.645,-7.258
7bc7a7a71,news4vip,証明写真撮れないやん…最悪なしでも大丈夫かな?あと今月500円でどう生きてこ。[SEP]証明写真撮れないやん…最悪なしでも大丈夫かな?あと今月500円でどう生きてこう,0,2,5.145,-7.24
50a734d03,newsplus,ざっと見た感じだと、あんまりまとめまとめと言わない方がいいんじゃないかねまとめに載るのが目的でスレを立ててるように見えてくる。[SEP]それじゃ本末転倒じゃろ,0,2,5.71,-5.527
154b4f1f1,news4vip,ワシが死んだら泣く人がたくさん出るだろだからワシは死ねんねんww(*ﾟ∀ﾟ)y。[SEP]ワシが死んだら泣く人がたくさん出るだろだからワシは死ねんねんww(*ﾟ∀ﾟ)y-,0,2,4.01,-4.17
4447959b7,news4vip,本当にちゃんとした会話をし始めたのは最近多分平日は毎日来店されてて、私がいると『こんばんは(ニコッ)』ってされてた始めて話しかけて来たのは向こ。[SEP]本当にちゃんとした会話をし始めたのは最近多分平日は毎日来店されてて、私がいると『こんばんは(ニコッ)』ってされてた始めて話しかけて来たのは向こう,0,2,4.098,-5.48
b5d7e93c2,newsplus,という話ならわかるでも過去は変えられないだろ現実的に考えてるだけで五輪大賛成なんじゃないからなそこはわかってほしい。[SEP]という話ならわかるでも過去は変えられないだろ現実的に考えてるだけで五輪大賛成なんじゃないからなそこはわかってほしいわ,0,2,6.848,-7.66
e73544b15,livejupiter,質問なんやけどシャドバってあまり不祥事聞かんのやけど運営は有能なんか?大会も結構やってるみたいや。[SEP]質問なんやけどシャドバってあまり不祥事聞かんのやけど運営は有能なんか?大会も結構やってるみたいやし,0,2,7.81,-8.016
78e88bb53,news4vip,ニーアレプリカントやる。[SEP]ニーアレプリカントやるわ,0,2,4.723,-4.363
2d0713715,newsplus,個人的な印象だけど、講談社の社員って、朝日新聞の社員とちょっと似てるんだよね。[SEP]どちらも慇懃無礼。,0,2,3.426,-4.56
0389e6b53,newsplus,うわー、懐かしすぎてニヤニヤしたwwwこの頃のチョンコテはまだ可愛げがあった決して近くにいてほしくないが、眺めてる分には笑えたな。[SEP]うわー、懐かしすぎてニヤニヤしたwwwこの頃のチョンコテはまだ可愛げがあった決して近くにいてほしくないが、眺めてる分には笑えたなw,0,2,4.965,-4.67
80f1557f5,livejupiter,ワイ横浜のお隣住み、戸籍が横浜だった事が発覚し何故か少し寂しくな。[SEP]ワイ横浜のお隣住み、戸籍が横浜だった事が発覚し何故か少し寂しくなる,0,2,4.637,-5.57
86951bce7,news4vip,移民を出来るだけ入れない入れるにしても労働しない奴は即国外追。[SEP]移民を出来るだけ入れない入れるにしても労働しない奴は即国外追放,0,2,2.0,-0.6665
714f00415,livejupiter,草ワイもそういうおもろいこと考えて、もうちょっと心に余裕持って運転する。[SEP]草ワイもそういうおもろいこと考えて、もうちょっと心に余裕持って運転するわ,0,2,5.73,-5.746
240ce43f2,newsplus,そもそもデモの言いなりなったらポピュリズムもいいとこになるんだ。[SEP]そもそもデモの言いなりなったらポピュリズムもいいとこになるんだが,0,2,5.74,-5.297
27da62613,newsplus,マジで?今回は明日以降休みなので、明日までこれを続けるのかも。[SEP]マジで?今回は明日以降休みなので、明日までこれを続けるのかもね,0,2,5.88,-6.133
91c67ca41,news4vip,昔ハングルなんか女子供のものw使うとかアホニダ今ハングル万歳!漢字捨てるニダ!わけわからん。[SEP]昔ハングルなんか女子供のものw使うとかアホニダ今ハングル万歳!漢字捨てるニダ!わけわからん…,0,2,2.557,-2.81
e38f85200,newsplus,当時は貧乏じゃなかったはずだけどお年玉は全部巻き上げられたし、一円も自分で使ったこと無かったなあお小遣いも貰ってなかったし、まあ子供なんてどうでも良い親だったんだろう。[SEP]当時は貧乏じゃなかったはずだけどお年玉は全部巻き上げられたし、一円も自分で使ったこと無かったなあお小遣いも貰ってなかったし、まあ子供なんてどうでも良い親だったんだろうな,0,2,6.297,-6.633
be8900ddf,newsplus,よほど和田議員の質疑のなかに報道したくないことがあったのかな見直してみる。[SEP]よほど和田議員の質疑のなかに報道したくないことがあったのかな見直してみるわ,0,2,5.246,-6.16
a42123675,news4vip,撤退した在韓米軍は日本に来るわけだし減ってないんだがどこ情報。[SEP]撤退した在韓米軍は日本に来るわけだし減ってないんだがどこ情報?,0,2,6.816,-6.39
700d5d176,news4vip,固い殻や皮に包まれた食用の果実や種子の総称みたいな事言われてるし、剥いて中身食うものはナッツだ!みたいな乱暴さはあるけどね。[SEP]固い殻や皮に包まれた食用の果実や種子の総称みたいな事言われてるし、剥いて中身食うものはナッツだ!みたいな乱暴さはあるけどねw,0,2,4.613,-4.82
bd161b95b,news4vip,バブルス、ブロッサム、バターカッ。[SEP]バブルス、ブロッサム、バターカップ,0,2,4.754,-5.59
fd4721740,newsplus,「護身用に銃所持してなかったホモ野郎どもが悪い」って言うんじゃない。[SEP]「護身用に銃所持してなかったホモ野郎どもが悪い」って言うんじゃない?,0,2,5.23,-5.324
3d7cf7953,newsplus,必ずしもすべての形質が必要か不必要かだけで決まるとは限らないんでは尾てい骨みたいに不必要でも発達の過程で現れてくるものもあるわけだ。[SEP]必ずしもすべての形質が必要か不必要かだけで決まるとは限らないんでは尾てい骨みたいに不必要でも発達の過程で現れてくるものもあるわけだし,0,2,5.32,-5.484
ccdb2e00d,newsplus,反論には反発もあるだろうけど、見解を示したのはいいことだねそれを踏まえて、法令違反でないと言い切れるのか?と問い質したいけど新聞よりも電波のほうが縛りが緩いんだっけ。[SEP]反論には反発もあるだろうけど、見解を示したのはいいことだねそれを踏まえて、法令違反でないと言い切れるのか?と問い質したいけど新聞よりも電波のほうが縛りが緩いんだっけ?,0,2,7.25,-5.69
b474cee5f,news4vip,まだCB750の所残ってんのかな?最近はNC750に替わってってるはず。[SEP],0,2,5.613,-6.066
654bc9240,newsplus,えぇ、募集とか有るんやぁ。[SEP]知らずに始めようとするとこだった・・・ありがとう、明日やってみる。,0,2,5.05,-5.695
614704318,news4vip,なぜ日本の偏向報道テレビには開戦を主張する論客を出さないのか今こそ世論の喚起が重要だというのにこれでは座して死を待つのみである救国の為の言論を流すの。[SEP]なぜ日本の偏向報道テレビには開戦を主張する論客を出さないのか今こそ世論の喚起が重要だというのにこれでは座して死を待つのみである救国の為の言論を流すのだ,0,2,2.506,-2.248
575306458,newsplus,うやがわ、はし、くしろ、しもこう…。[SEP]後、「周布」=「すふ」っていうのも有ったなあw。,0,2,4.867,-5.477
33a8a836f,livejupiter,そういう義務があるのか知らんけど日本が作ると悲劇の物語にしかならんよなドイツのUボートもそういう意味で酷かっ。[SEP]そういう義務があるのか知らんけど日本が作ると悲劇の物語にしかならんよなドイツのUボートもそういう意味で酷かった,0,2,4.758,-4.957
792367444,news4vip,断食させたら普通吐いたら汚れるしそんなんいいからちっぱいの話でもしよう。[SEP]断食させたら普通吐いたら汚れるしそんなんいいからちっぱいの話でもしようぜ,0,2,4.863,-5.367
a211137a1,news4vip,精神病は甘え精神疾患に罹患した人間は、大抵がまともな人生のレールから外れるこれって社会が精神病は相手にしないってことだ。[SEP]精神病は甘え精神疾患に罹患した人間は、大抵がまともな人生のレールから外れるこれって社会が精神病は相手にしないってことだよ,1,2,2.984,-3.428
1ed7d80d5,news4vip,どうしたいのよ?やり直したいの?払いたくないの?殴りたいの?示談の内容は金と接触禁止のかわりにバラさないこと。[SEP]どうしたいのよ?やり直したいの?払いたくないの?殴りたいの?示談の内容は金と接触禁止のかわりにバラさないこと?,0,2,6.11,-6.18
cc5b7498b,news4vip,人工知能の完成は、人工知能が人工知能を作れるようになったらと言われて。[SEP]人工知能の完成は、人工知能が人工知能を作れるようになったらと言われてる,0,2,5.055,-5.89
d0ae4ab8e,news4vip,いやいや、公明党の政策はブレてないぞ。[SEP]ブレッブレッなのはむしろ故民進だよ,0,2,5.06,-5.258
3b69c14aa,livejupiter,如月先生やろ?何回か自演バレてるしbyあたりのくささがマジでそれっぽい。[SEP]如月先生やろ?何回か自演バレてるしbyあたりのくささがマジでそれっぽいわ,0,2,6.98,-6.992
49a335cc6,news4vip,はいはいお前の中では在日でもいいよいいよそれで永遠に一人でわめいて。[SEP]はいはいお前の中では在日でもいいよいいよそれで永遠に一人でわめいてろ,0,2,1.457,-0.2756
69959ed12,newsplus,自民党政府の中にも日本人のふりした反日工作員が混じってるでし。[SEP]自民党政府の中にも日本人のふりした反日工作員が混じってるでしょ,0,2,4.703,-4.54
e1795a6b6,news4vip,このスレはまとめられるそしてまとめ民から袋叩きにされ。[SEP]このスレはまとめられるそしてまとめ民から袋叩きにされる,0,2,5.332,-5.324
d1dfb811e,newsplus,そいえば前スレも前々スレもついに電通ホットリンク連呼くんもアベガーアベガーコピペ君も現れなかったのうww。[SEP]そいえば前スレも前々スレもついに電通ホットリンク連呼くんもアベガーアベガーコピペ君も現れなかったのうwww,0,2,6.254,-6.457
7e6408bd9,news4vip,普通に売ってほしいなあキムチ食いにわざわざ焼肉屋行けん。[SEP]普通に売ってほしいなあキムチ食いにわざわざ焼肉屋行けんし,0,2,4.223,-4.496
